ts_real,ts_ms,gsr_conductance_uS,gsr_resistance_ohm,gsr_voltage_V,airflow_voltage_V,ecg_voltage_V
18:51:59.009,20,0.0000,0.00,0.0000,0.5279,0.3421
18:51:59.020,40,0.0000,0.00,0.0000,0.5327,0.2590
18:51:59.029,60,0.0000,0.00,0.0000,0.5376,0.1760
18:51:59.032,80,0.0000,0.00,0.0000,0.5474,0.1173
18:51:59.035,100,0.0000,0.00,0.0000,0.5523,0.2004
18:51:59.038,120,0.0000,0.00,0.0000,0.5572,0.3324
18:51:59.040,140,0.0000,0.00,0.0000,0.5621,0.2786
18:51:59.045,160,0.0000,0.00,0.0000,0.5670,0.1613
18:51:59.045,180,0.0000,0.00,0.0000,0.5670,0.1124
18:51:59.048,200,0.0000,0.00,0.0000,0.5767,0.2248
18:51:59.049,220,0.0000,0.00,0.0000,0.5816,0.3372
18:51:59.052,240,0.0000,0.00,0.0000,0.5816,0.1662
18:51:59.052,260,0.0000,0.00,0.0000,0.5865,0.1711
18:51:59.052,280,0.0000,0.00,0.0000,0.5914,0.1124
18:51:59.052,300,0.0000,0.00,0.0000,0.5963,0.2004
18:51:59.052,320,0.0000,0.00,0.0000,0.6109,0.3324
18:51:59.052,340,0.0000,0.00,0.0000,0.6061,0.2493
18:51:59.052,360,0.0000,0.00,0.0000,0.6158,0.1662
18:51:59.052,380,0.0000,0.00,0.0000,0.6158,0.1222
18:51:59.052,400,0.0000,0.00,0.0000,0.6207,0.2248
18:51:59.052,420,0.0000,0.00,0.0000,0.6256,0.3324
18:51:59.052,440,0.0000,0.00,0.0000,0.6207,0.1564
18:51:59.052,460,0.0000,0.00,0.0000,0.6256,0.1466
18:51:59.058,480,0.0000,0.00,0.0000,0.6305,0.1124
18:51:59.058,500,0.0000,0.00,0.0000,0.6403,0.2444
18:51:59.059,520,0.0000,0.00,0.0000,0.6403,0.3372
18:51:59.059,540,0.0000,0.00,0.0000,0.6403,0.1075
18:51:59.059,560,0.0000,0.00,0.0000,0.6452,0.1613
18:51:59.059,580,0.0000,0.00,0.0000,0.6452,0.1173
18:51:59.077,600,0.0000,0.00,0.0000,0.6500,0.2199
18:51:59.093,620,0.0000,0.00,0.0000,0.6598,0.3372
18:51:59.114,640,0.0000,0.00,0.0000,0.6598,0.1711
18:51:59.150,660,0.0000,0.00,0.0000,0.6647,0.1515
18:51:59.153,680,0.0000,0.00,0.0000,0.6647,0.1271
18:51:59.170,700,0.0000,0.00,0.0000,0.6696,0.2444
18:51:59.191,720,0.0000,0.00,0.0000,0.6745,0.3324
18:51:59.224,740,0.0000,0.00,0.0000,0.6891,0.2542
18:51:59.226,760,0.0000,0.00,0.0000,0.6745,0.1417
18:51:59.243,780,0.0000,0.00,0.0000,0.6794,0.1173
18:51:59.257,800,0.0000,0.00,0.0000,0.6794,0.2688
18:51:59.294,820,0.0000,0.00,0.0000,0.6843,0.3324
18:51:59.316,840,0.0000,0.00,0.0000,0.6891,0.2346
18:51:59.337,860,0.0000,0.00,0.0000,0.6843,0.1564
18:51:59.350,880,0.0000,0.00,0.0000,0.6891,0.1271
18:51:59.367,900,0.0000,0.00,0.0000,0.6891,0.2444
18:51:59.398,920,0.0000,0.00,0.0000,0.6940,0.3324
18:51:59.414,940,0.0000,0.00,0.0000,0.6940,0.2542
18:51:59.430,960,0.0000,0.00,0.0000,0.6940,0.1271
18:51:59.445,980,0.0000,0.00,0.0000,0.6989,0.1369
18:51:59.462,1000,0.0000,0.00,0.0000,0.7038,0.2639
18:51:59.477,1020,0.0000,0.00,0.0000,0.7087,0.3177
18:51:59.514,1040,0.0000,0.00,0.0000,0.7087,0.2395
18:51:59.539,1060,0.0000,0.00,0.0000,0.7087,0.0929
18:51:59.559,1080,0.0000,0.00,0.0000,0.7087,0.1222
18:51:59.565,1100,0.0000,0.00,0.0000,0.7136,0.2835
18:51:59.577,1120,0.0000,0.00,0.0000,0.7185,0.3275
18:51:59.613,1140,0.0000,0.00,0.0000,0.7185,0.2199
18:51:59.633,1160,0.0000,0.00,0.0000,0.7136,0.0489
18:51:59.644,1180,0.0000,0.00,0.0000,0.7136,0.1369
18:51:59.675,1200,0.0000,0.00,0.0000,0.7234,0.2590
18:51:59.678,1220,0.0000,0.00,0.0000,0.7283,0.3177
18:51:59.708,1240,0.0000,0.00,0.0000,0.7283,0.2395
18:51:59.742,1260,0.0000,0.00,0.0000,0.7234,0.0587
18:51:59.754,1280,0.0000,0.00,0.0000,0.7283,0.1222
18:51:59.765,1300,0.0000,0.00,0.0000,0.7331,0.2835
18:51:59.785,1320,0.0000,0.00,0.0000,0.7380,0.3128
18:51:59.808,1340,0.0000,0.00,0.0000,0.7429,0.2248
18:51:59.826,1360,0.0000,0.00,0.0000,0.7331,0.1173
18:51:59.852,1380,0.0000,0.00,0.0000,0.7429,0.1369
18:51:59.875,1400,0.0000,0.00,0.0000,0.7478,0.3030
18:51:59.894,1420,0.0000,0.00,0.0000,0.7478,0.3226
18:51:59.908,1440,0.0000,0.00,0.0000,0.7478,0.2102
18:51:59.927,1460,0.0000,0.00,0.0000,0.7429,0.1320
18:51:59.946,1480,0.0000,0.00,0.0000,0.7429,0.1515
18:51:59.979,1500,0.0000,0.00,0.0000,0.7527,0.2786
18:51:59.992,1520,0.0000,0.00,0.0000,0.7527,0.3128
18:52:00.013,1540,0.0000,0.00,0.0000,0.7527,0.2248
18:52:00.027,1560,0.0000,0.00,0.0000,0.7527,0.1222
18:52:00.042,1580,0.0000,0.00,0.0000,0.7478,0.1369
18:52:00.075,1600,0.0000,0.00,0.0000,0.7576,0.3030
18:52:00.098,1620,0.0000,0.00,0.0000,0.7625,0.3030
18:52:00.110,1640,0.0000,0.00,0.0000,0.7625,0.2102
18:52:00.129,1660,0.0000,0.00,0.0000,0.7771,0.1173
18:52:00.149,1680,0.0000,0.00,0.0000,0.7527,0.1466
18:52:00.175,1700,0.0000,0.00,0.0000,0.7625,0.3128
18:52:00.197,1720,0.0000,0.00,0.0000,0.7625,0.3128
18:52:00.213,1740,0.0000,0.00,0.0000,0.7625,0.1955
18:52:00.231,1760,0.0000,0.00,0.0000,0.7576,0.1222
18:52:00.251,1780,0.0000,0.00,0.0000,0.7625,0.1417
18:52:00.275,1800,0.0000,0.00,0.0000,0.7722,0.2786
18:52:00.296,1820,0.0000,0.00,0.0000,0.7625,0.2933
18:52:00.311,1840,0.0000,0.00,0.0000,0.7625,0.2102
18:52:00.336,1860,0.0000,0.00,0.0000,0.7625,0.1173
18:52:00.338,1880,0.0000,0.00,0.0000,0.7674,0.1075
18:52:00.369,1900,0.0000,0.00,0.0000,0.7674,0.3128
18:52:00.385,1920,0.0000,0.00,0.0000,0.7674,0.3128
18:52:00.401,1940,0.0000,0.00,0.0000,0.7674,0.1515
18:52:00.433,1960,0.0000,0.00,0.0000,0.7674,0.1075
18:52:00.448,1980,0.0000,0.00,0.0000,0.7722,0.1515
18:52:00.465,2000,0.0000,0.00,0.0000,0.7722,0.3226
18:52:00.496,2020,0.0000,0.00,0.0000,0.7771,0.3030
18:52:00.511,2040,0.0000,0.00,0.0000,0.7771,0.1808
18:52:00.528,2060,0.0000,0.00,0.0000,0.7771,0.1173
