timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-05 23:13:39.889,0.020,-1.0000,0.395894,128
2026-04-05 23:13:39.891,0.040,-1.0000,0.293255,104
2026-04-05 23:13:39.893,0.060,-1.0000,0.229717,84
2026-04-05 23:13:39.895,0.080,-1.0000,0.185728,70
2026-04-05 23:13:39.895,0.100,-1.0000,0.166178,59
2026-04-05 23:13:39.899,0.120,-1.0000,0.151515,54
2026-04-05 23:13:39.903,0.140,-1.0000,0.141740,51
2026-04-05 23:13:39.903,0.160,-1.0000,0.141740,49
2026-04-05 23:13:39.903,0.180,-1.0000,0.131965,44
2026-04-05 23:13:39.903,0.200,-1.0000,0.127077,42
2026-04-05 23:13:39.903,0.220,-1.0000,0.122190,42
2026-04-05 23:13:39.912,0.240,-1.0000,0.136852,43
2026-04-05 23:13:39.914,0.260,-1.0000,0.136852,42
2026-04-05 23:13:39.914,0.280,-1.0000,0.127077,40
2026-04-05 23:13:39.914,0.300,-1.0000,0.117302,39
2026-04-05 23:13:39.914,0.320,-1.0000,0.122190,38
2026-04-05 23:13:39.916,0.340,-1.0000,0.131965,41
2026-04-05 23:13:39.916,0.360,-1.0000,0.127077,40
2026-04-05 23:13:39.917,0.380,-1.0000,0.122190,39
2026-04-05 23:13:39.917,0.400,-1.0000,0.117302,38
2026-04-05 23:13:39.917,0.420,-1.0000,0.117302,39
2026-04-05 23:13:39.917,0.440,-1.0000,0.122190,40
2026-04-05 23:13:39.920,0.460,-1.0000,0.122190,40
2026-04-05 23:13:39.920,0.480,-1.0000,0.117302,39
2026-04-05 23:13:39.920,0.500,-1.0000,0.112414,38
2026-04-05 23:13:39.920,0.520,-1.0000,0.092864,35
2026-04-05 23:13:39.932,0.540,-1.0000,0.127077,42
2026-04-05 23:13:39.952,0.560,-1.0000,0.122190,40
2026-04-05 23:13:39.961,0.580,-1.0000,0.122190,39
2026-04-05 23:13:39.967,0.600,-1.0000,0.107527,37
2026-04-05 23:13:39.968,0.620,-1.0000,0.112414,38
2026-04-05 23:13:39.982,0.640,-1.0000,0.117302,39
2026-04-05 23:13:39.999,0.660,-1.0000,0.117302,39
2026-04-05 23:13:40.029,0.680,-1.0000,0.122190,38
2026-04-05 23:13:40.034,0.700,-1.0000,0.112414,40
2026-04-05 23:13:40.050,0.720,-1.0000,0.117302,37
2026-04-05 23:13:40.067,0.740,-1.0000,0.117302,38
2026-04-05 23:13:40.099,0.760,-1.0000,0.117302,38
2026-04-05 23:13:40.110,0.780,-1.0000,0.117302,37
2026-04-05 23:13:40.142,0.800,-1.0000,0.112414,37
2026-04-05 23:13:40.163,0.820,-1.0000,0.112414,36
2026-04-05 23:13:40.180,0.840,-1.0000,0.117302,39
2026-04-05 23:13:40.192,0.860,-1.0000,0.117302,38
2026-04-05 23:13:40.210,0.880,-1.0000,0.117302,36
2026-04-05 23:13:40.235,0.900,-1.0000,0.112414,35
2026-04-05 23:13:40.258,0.920,-1.0000,0.112414,38
2026-04-05 23:13:40.276,0.940,-1.0000,0.117302,38
2026-04-05 23:13:40.294,0.960,-1.0000,0.122190,38
2026-04-05 23:13:40.328,0.980,-1.0000,0.117302,37
2026-04-05 23:13:40.332,1.000,-1.0000,0.112414,36
2026-04-05 23:13:40.348,1.020,-1.0000,0.112414,36
2026-04-05 23:13:40.382,1.040,-1.0000,0.122190,38
2026-04-05 23:13:40.402,1.060,-1.0000,0.117302,38
2026-04-05 23:13:40.425,1.080,-1.0000,0.122190,38
2026-04-05 23:13:40.445,1.100,-1.0000,0.117302,35
2026-04-05 23:13:40.453,1.120,-1.0000,0.107527,36
2026-04-05 23:13:40.471,1.140,-1.0000,0.122190,38
2026-04-05 23:13:40.491,1.160,-1.0000,0.122190,38
2026-04-05 23:13:40.512,1.180,-1.0000,0.117302,37
2026-04-05 23:13:40.540,1.200,-1.0000,0.112414,36
2026-04-05 23:13:40.561,1.220,-1.0000,0.112414,37
2026-04-05 23:13:40.584,1.240,-1.0000,0.112414,36
2026-04-05 23:13:40.602,1.260,-1.0000,0.117302,38
2026-04-05 23:13:40.625,1.280,-1.0000,0.112414,38
2026-04-05 23:13:40.645,1.300,-1.0000,0.107527,36
2026-04-05 23:13:40.652,1.320,-1.0000,0.112414,37
2026-04-05 23:13:40.669,1.340,-1.0000,0.107527,37
2026-04-05 23:13:40.695,1.360,-1.0000,0.117302,37
2026-04-05 23:13:40.728,1.380,-1.0000,0.117302,37
2026-04-05 23:13:40.730,1.400,-1.0000,0.112414,36
2026-04-05 23:13:40.768,1.420,-1.0000,0.112414,36
2026-04-05 23:13:40.774,1.440,-1.0000,0.102639,36
2026-04-05 23:13:40.800,1.460,-1.0000,0.117302,40
2026-04-05 23:13:40.811,1.480,-1.0000,0.112414,38
2026-04-05 23:13:40.831,1.500,-1.0000,0.107527,36
2026-04-05 23:13:40.853,1.520,-1.0000,0.117302,38
2026-04-05 23:13:40.875,1.540,-1.0000,0.122190,39
2026-04-05 23:13:40.896,1.560,-1.0000,0.122190,37
2026-04-05 23:13:40.919,1.580,-1.0000,0.112414,37
2026-04-05 23:13:40.940,1.600,-1.0000,0.112414,36
2026-04-05 23:13:40.961,1.620,-1.0000,0.117302,37
2026-04-05 23:13:40.971,1.640,-1.0000,0.122190,39
2026-04-05 23:13:41.003,1.660,-1.0000,0.117302,39
2026-04-05 23:13:41.011,1.680,-1.0000,0.112414,37
2026-04-05 23:13:41.033,1.700,-1.0000,0.107527,36
2026-04-05 23:13:41.065,1.720,-1.0000,0.112414,37
2026-04-05 23:13:41.073,1.740,-1.0000,0.122190,38
2026-04-05 23:13:41.103,1.760,-1.0000,0.117302,37
2026-04-05 23:13:41.113,1.780,-1.0000,0.122190,37
2026-04-05 23:13:41.132,1.800,-1.0000,0.112414,37
2026-04-05 23:13:41.152,1.820,-1.0000,0.112414,37
2026-04-05 23:13:41.172,1.840,-1.0000,0.122190,39
2026-04-05 23:13:41.202,1.860,-1.0000,0.117302,38
2026-04-05 23:13:41.233,1.880,-1.0000,0.112414,36
2026-04-05 23:13:41.243,1.900,-1.0000,0.107527,36
2026-04-05 23:13:41.252,1.920,-1.0000,0.117302,37
2026-04-05 23:13:41.298,1.940,-1.0000,0.122190,39
2026-04-05 23:13:41.303,1.960,-1.0000,0.122190,38
2026-04-05 23:13:41.328,1.980,-1.0000,0.107527,36
2026-04-05 23:13:41.337,2.000,-1.0000,0.107527,36
2026-04-05 23:13:41.360,2.020,-1.0000,0.112414,37
2026-04-05 23:13:41.367,2.040,-1.0000,0.122190,38
2026-04-05 23:13:41.389,2.060,-1.0000,0.117302,37
2026-04-05 23:13:41.417,2.080,-1.0000,0.112414,36
2026-04-05 23:13:41.439,2.100,-1.0000,0.102639,35
2026-04-05 23:13:41.464,2.120,-1.0000,0.102639,37
2026-04-05 23:13:41.472,2.140,-1.0000,0.117302,38
2026-04-05 23:13:41.504,2.160,-1.0000,0.112414,37
2026-04-05 23:13:41.510,2.180,-1.0000,0.107527,36
2026-04-05 23:13:41.533,2.200,-1.0000,0.102639,35
2026-04-05 23:13:41.561,2.220,-1.0000,0.107527,36
2026-04-05 23:13:41.583,2.240,-1.0000,0.117302,38
2026-04-05 23:13:41.605,2.260,-1.0000,0.117302,35
2026-04-05 23:13:41.625,2.280,-1.0000,0.107527,36
2026-04-05 23:13:41.646,2.300,-1.0000,0.107527,36
2026-04-05 23:13:41.662,2.320,-1.0000,0.112414,36
2026-04-05 23:13:41.673,2.340,-1.0000,0.117302,39
2026-04-05 23:13:41.691,2.360,-1.0000,0.107527,34
2026-04-05 23:13:41.715,2.380,-1.0000,0.107527,37
2026-04-05 23:13:41.737,2.400,-1.0000,0.102639,36
2026-04-05 23:13:41.755,2.420,-1.0000,0.112414,37
2026-04-05 23:13:41.770,2.440,-1.0000,0.117302,38
2026-04-05 23:13:41.797,2.460,-1.0000,0.112414,38
2026-04-05 23:13:41.813,2.480,-1.0000,0.107527,36
2026-04-05 23:13:41.845,2.500,-1.0000,0.107527,36
2026-04-05 23:13:41.868,2.520,-1.0000,0.107527,36
2026-04-05 23:13:41.882,2.540,-1.0000,0.117302,36
2026-04-05 23:13:41.898,2.560,-1.0000,0.112414,37
2026-04-05 23:13:41.925,2.580,-1.0000,0.112414,36
2026-04-05 23:13:41.942,2.600,-1.0000,0.107527,36
2026-04-05 23:13:41.952,2.620,-1.0000,0.107527,36
2026-04-05 23:13:41.964,2.640,-1.0000,0.117302,37
2026-04-05 23:13:41.995,2.660,-1.0000,0.117302,37
2026-04-05 23:13:42.026,2.680,-1.0000,0.112414,35
2026-04-05 23:13:42.041,2.700,-1.0000,0.107527,35
2026-04-05 23:13:42.063,2.720,-1.0000,0.107527,37
2026-04-05 23:13:42.078,2.740,-1.0000,0.117302,38
2026-04-05 23:13:42.093,2.760,-1.0000,0.117302,38
2026-04-05 23:13:42.110,2.780,-1.0000,0.107527,36
2026-04-05 23:13:42.145,2.800,-1.0000,0.107527,38
2026-04-05 23:13:42.154,2.820,-1.0000,0.117302,35
2026-04-05 23:13:42.189,2.840,-1.0000,0.117302,38
2026-04-05 23:13:42.212,2.860,-1.0000,0.117302,38
2026-04-05 23:13:42.218,2.880,-1.0000,0.107527,36
2026-04-05 23:13:42.234,2.900,-1.0000,0.107527,36
2026-04-05 23:13:42.252,2.920,-1.0000,0.112414,37
2026-04-05 23:13:42.281,2.940,-1.0000,0.122190,39
2026-04-05 23:13:42.299,2.960,-1.0000,0.117302,38
2026-04-05 23:13:42.328,2.980,-1.0000,0.112414,36
2026-04-05 23:13:42.340,3.000,-1.0000,0.107527,37
2026-04-05 23:13:42.355,3.020,-1.0000,0.112414,37
2026-04-05 23:13:42.376,3.040,-1.0000,0.117302,38
2026-04-05 23:13:42.392,3.060,-1.0000,0.117302,38
2026-04-05 23:13:42.419,3.080,-1.0000,0.107527,35
2026-04-05 23:13:42.445,3.100,-1.0000,0.107527,36
2026-04-05 23:13:42.461,3.120,-1.0000,0.107527,36
2026-04-05 23:13:42.483,3.140,-1.0000,0.117302,39
2026-04-05 23:13:42.503,3.160,-1.0000,0.122190,38
2026-04-05 23:13:42.519,3.180,-1.0000,0.107527,33
2026-04-05 23:13:42.532,3.200,-1.0000,0.112414,35
2026-04-05 23:13:42.560,3.220,-1.0000,0.117302,37
2026-04-05 23:13:42.592,3.240,-1.0000,0.127077,38
2026-04-05 23:13:42.592,3.260,-1.0000,0.117302,38
2026-04-05 23:13:42.621,3.280,-1.0000,0.107527,36
2026-04-05 23:13:42.652,3.300,-1.0000,0.107527,36
2026-04-05 23:13:42.664,3.320,-1.0000,0.112414,37
2026-04-05 23:13:42.664,3.340,-1.0000,0.117302,37
2026-04-05 23:13:42.691,3.360,-1.0000,0.117302,38
2026-04-05 23:13:42.712,3.380,-1.0000,0.117302,35
2026-04-05 23:13:42.734,3.400,-1.0000,0.112414,35
2026-04-05 23:13:42.754,3.420,-1.0000,0.107527,36
2026-04-05 23:13:42.775,3.440,-1.0000,0.122190,37
2026-04-05 23:13:42.808,3.460,-1.0000,0.117302,37
2026-04-05 23:13:42.817,3.480,-1.0000,0.102639,36
2026-04-05 23:13:42.831,3.500,-1.0000,0.107527,35
2026-04-05 23:13:42.860,3.520,-1.0000,0.112414,37
2026-04-05 23:13:42.884,3.540,-1.0000,0.117302,38
2026-04-05 23:13:42.902,3.560,-1.0000,0.117302,37
2026-04-05 23:13:42.922,3.580,-1.0000,0.112414,36
2026-04-05 23:13:42.945,3.600,-1.0000,0.107527,36
2026-04-05 23:13:42.960,3.620,-1.0000,0.107527,37
2026-04-05 23:13:42.971,3.640,-1.0000,0.112414,37
2026-04-05 23:13:42.994,3.660,-1.0000,0.122190,38
2026-04-05 23:13:43.016,3.680,-1.0000,0.117302,37
2026-04-05 23:13:43.040,3.700,-1.0000,0.112414,37
2026-04-05 23:13:43.064,3.720,-1.0000,0.107527,36
2026-04-05 23:13:43.077,3.740,-1.0000,0.122190,36
2026-04-05 23:13:43.098,3.760,-1.0000,0.122190,38
2026-04-05 23:13:43.112,3.780,-1.0000,0.112414,38
2026-04-05 23:13:43.134,3.800,-1.0000,0.112414,37
2026-04-05 23:13:43.160,3.820,-1.0000,0.107527,36
2026-04-05 23:13:43.183,3.840,-1.0000,0.112414,36
2026-04-05 23:13:43.202,3.860,-1.0000,0.117302,38
2026-04-05 23:13:43.214,3.880,-1.0000,0.122190,38
2026-04-05 23:13:43.243,3.900,-1.0000,0.107527,37
2026-04-05 23:13:43.260,3.920,-1.0000,0.107527,37
2026-04-05 23:13:43.272,3.940,-1.0000,0.112414,38
2026-04-05 23:13:43.294,3.960,-1.0000,0.122190,38
2026-04-05 23:13:43.314,3.980,-1.0000,0.107527,38
2026-04-05 23:13:43.335,4.000,-1.0000,0.107527,35
2026-04-05 23:13:43.367,4.020,-1.0000,0.107527,35
2026-04-05 23:13:43.378,4.040,-1.0000,0.117302,37
2026-04-05 23:13:43.399,4.060,-1.0000,0.122190,39
2026-04-05 23:13:43.416,4.080,-1.0000,0.117302,38
2026-04-05 23:13:43.433,4.100,-1.0000,0.102639,34
2026-04-05 23:13:43.482,4.120,-1.0000,0.102639,35
2026-04-05 23:13:43.482,4.140,-1.0000,0.112414,36
2026-04-05 23:13:43.514,4.160,-1.0000,0.122190,40
2026-04-05 23:13:43.514,4.180,-1.0000,0.122190,38
2026-04-05 23:13:43.542,4.200,-1.0000,0.112414,37
2026-04-05 23:13:43.555,4.220,-1.0000,0.102639,35
2026-04-05 23:13:43.570,4.240,-1.0000,0.112414,36
2026-04-05 23:13:43.613,4.260,-1.0000,0.122190,39
2026-04-05 23:13:43.613,4.280,-1.0000,0.117302,38
2026-04-05 23:13:43.643,4.300,-1.0000,0.112414,36
2026-04-05 23:13:43.668,4.320,-1.0000,0.102639,34
2026-04-05 23:13:43.668,4.340,-1.0000,0.117302,37
2026-04-05 23:13:43.690,4.360,-1.0000,0.122190,40
2026-04-05 23:13:43.734,4.380,-1.0000,0.117302,38
2026-04-05 23:13:43.746,4.400,-1.0000,0.117302,37
2026-04-05 23:13:43.765,4.420,-1.0000,0.102639,34
