ts_real,ts_ms,gsr_conductance_uS,gsr_resistance_ohm,gsr_voltage_V,airflow_voltage_V,ecg_voltage_V
18:37:58.781,20,0.0000,0.00,0.0000,0.0000,0.3715
18:37:58.783,40,0.0000,0.00,0.0000,0.0000,0.2248
18:37:58.783,60,0.0000,0.00,0.0000,0.0000,0.1515
18:37:58.785,80,0.0000,0.00,0.0000,0.0000,0.2590
18:37:58.785,100,0.0000,0.00,0.0000,0.0000,0.3959
18:37:58.787,120,0.0000,0.00,0.0000,0.0000,0.3617
18:37:58.787,140,0.0000,0.00,0.0000,0.0000,0.2493
18:37:58.790,160,0.0000,0.00,0.0000,0.0000,0.1564
18:37:58.790,180,0.0000,0.00,0.0000,0.0000,0.2346
18:37:58.792,200,0.0000,0.00,0.0000,0.0000,0.4154
18:37:58.827,220,0.0000,0.00,0.0000,0.0000,0.3861
18:37:58.842,240,0.0000,0.00,0.0000,0.0000,0.2346
18:37:58.870,260,0.0000,0.00,0.0000,0.0000,0.1564
18:37:58.872,280,0.0000,0.00,0.0000,0.0000,0.2493
18:37:58.879,300,0.0000,0.00,0.0000,0.0000,0.3666
18:37:58.912,320,0.0000,0.00,0.0000,0.0000,0.3617
18:37:58.937,340,0.0000,0.00,0.0000,0.0000,0.2199
18:37:58.943,360,0.0000,0.00,0.0000,0.0000,0.1515
18:37:58.950,380,0.0000,0.00,0.0000,0.0000,0.2688
18:37:58.974,400,0.0000,0.00,0.0000,0.0000,0.3763
18:37:58.993,420,0.0000,0.00,0.0000,0.0000,0.3421
18:37:59.009,440,0.0000,0.00,0.0000,0.0000,0.2395
18:37:59.015,460,0.0000,0.00,0.0000,0.0000,0.1564
18:37:59.021,480,0.0000,0.00,0.0000,0.0000,0.2395
18:37:59.026,500,0.0000,0.00,0.0000,0.0000,0.3959
18:37:59.032,520,0.0000,0.00,0.0000,0.0000,0.3666
18:37:59.034,540,0.0000,0.00,0.0000,0.0000,0.2248
18:37:59.037,560,0.0000,0.00,0.0000,0.0000,0.1515
18:37:59.039,580,0.0000,0.00,0.0000,0.0000,0.2590
18:37:59.039,600,0.0000,0.00,0.0000,0.0000,0.3959
18:37:59.041,620,0.0000,0.00,0.0000,0.0000,0.3519
18:37:59.041,640,0.0000,0.00,0.0000,0.0000,0.2493
18:37:59.041,660,0.0000,0.00,0.0000,0.0000,0.1515
18:37:59.041,680,0.0000,0.00,0.0000,0.0000,0.2786
18:37:59.041,700,0.0000,0.00,0.0000,0.0000,0.4057
18:37:59.041,720,0.0000,0.00,0.0000,0.0000,0.3421
18:37:59.085,740,0.0000,0.00,0.0000,0.0000,0.2297
18:37:59.104,760,0.0000,0.00,0.0000,0.0000,0.1564
18:37:59.139,780,0.0000,0.00,0.0000,0.0000,0.2493
18:37:59.150,800,0.0000,0.00,0.0000,0.0000,0.4203
18:37:59.168,820,0.0000,0.00,0.0000,0.0000,0.3715
18:37:59.187,840,0.0000,0.00,0.0000,0.0000,0.2199
18:37:59.194,860,0.0000,0.00,0.0000,0.0000,0.1564
18:37:59.211,880,0.0000,0.00,0.0000,0.0000,0.2737
18:37:59.250,900,0.0000,0.00,0.0000,0.0000,0.4106
18:37:59.270,920,0.0000,0.00,0.0000,0.0000,0.3666
18:37:59.276,940,0.0000,0.00,0.0000,0.0000,0.2542
18:37:59.307,960,0.0000,0.00,0.0000,0.0000,0.1613
18:37:59.319,980,0.0000,0.00,0.0000,0.0000,0.3030
18:37:59.360,1000,0.0000,0.00,0.0000,0.0000,0.4252
18:37:59.372,1020,0.0000,0.00,0.0000,0.0000,0.3372
18:37:59.377,1040,0.0000,0.00,0.0000,0.0000,0.2346
18:37:59.391,1060,0.0000,0.00,0.0000,0.0000,0.1662
18:37:59.411,1080,0.0000,0.00,0.0000,0.0000,0.2688
18:37:59.449,1100,0.0000,0.00,0.0000,0.0000,0.4350
18:37:59.472,1120,0.0000,0.00,0.0000,0.0000,0.3666
18:37:59.474,1140,0.0000,0.00,0.0000,0.0000,0.2248
18:37:59.510,1160,0.0000,0.00,0.0000,0.0000,0.1662
18:37:59.525,1180,0.0000,0.00,0.0000,0.0000,0.2981
18:37:59.567,1200,0.0000,0.00,0.0000,0.0000,0.4252
18:37:59.570,1220,0.0000,0.00,0.0000,0.0000,0.3519
18:37:59.579,1240,0.0000,0.00,0.0000,0.0000,0.2444
18:37:59.593,1260,0.0000,0.00,0.0000,0.0000,0.1711
18:37:59.616,1280,0.0000,0.00,0.0000,0.0000,0.2639
18:37:59.660,1300,0.0000,0.00,0.0000,0.0000,0.4399
18:37:59.668,1320,0.0000,0.00,0.0000,0.0000,0.3421
18:37:59.709,1340,0.0000,0.00,0.0000,0.0000,0.2297
18:37:59.719,1360,0.0000,0.00,0.0000,0.0000,0.1760
18:37:59.723,1380,0.0000,0.00,0.0000,0.0000,0.2835
18:37:59.748,1400,0.0000,0.00,0.0000,0.0000,0.4399
18:37:59.771,1420,0.0000,0.00,0.0000,0.0000,0.3763
18:37:59.774,1440,0.0000,0.00,0.0000,0.0000,0.2151
18:37:59.793,1460,0.0000,0.00,0.0000,0.0000,0.1662
18:37:59.813,1480,0.0000,0.00,0.0000,0.0000,0.3030
18:37:59.843,1500,0.0000,0.00,0.0000,0.0000,0.4252
18:37:59.873,1520,0.0000,0.00,0.0000,0.0000,0.3470
18:37:59.877,1540,0.0000,0.00,0.0000,0.0000,0.2346
18:37:59.906,1560,0.0000,0.00,0.0000,0.0000,0.1613
18:37:59.927,1580,0.0000,0.00,0.0000,0.0000,0.2590
18:37:59.934,1600,0.0000,0.00,0.0000,0.0000,0.4203
18:37:59.963,1620,0.0000,0.00,0.0000,0.0000,0.3177
18:37:59.985,1640,0.0000,0.00,0.0000,0.0000,0.2102
18:37:59.993,1660,0.0000,0.00,0.0000,0.0000,0.1662
18:38:00.010,1680,0.0000,0.00,0.0000,0.0000,0.2786
18:38:00.057,1700,0.0000,0.00,0.0000,0.0000,0.4154
18:38:00.080,1720,0.0000,0.00,0.0000,0.0000,0.3372
18:38:00.088,1740,0.0000,0.00,0.0000,0.0000,0.1808
18:38:00.108,1760,0.0000,0.00,0.0000,0.0000,0.1515
18:38:00.118,1780,0.0000,0.00,0.0000,0.0000,0.2981
18:38:00.139,1800,0.0000,0.00,0.0000,0.0000,0.4057
18:38:00.175,1820,0.0000,0.00,0.0000,0.0000,0.3177
18:38:00.188,1840,0.0000,0.00,0.0000,0.0000,0.2053
18:38:00.196,1860,0.0000,0.00,0.0000,0.0000,0.1564
18:38:00.205,1880,0.0000,0.00,0.0000,0.0000,0.2639
18:38:00.248,1900,0.0000,0.00,0.0000,0.0000,0.4106
18:38:00.274,1920,0.0000,0.00,0.0000,0.0000,0.3372
18:38:00.280,1940,0.0000,0.00,0.0000,0.0000,0.1857
18:38:00.305,1960,0.0000,0.00,0.0000,0.0000,0.1662
18:38:00.326,1980,0.0000,0.00,0.0000,0.0000,0.2835
18:38:00.335,2000,0.0000,0.00,0.0000,0.0000,0.4057
18:38:00.367,2020,0.0000,0.00,0.0000,0.0000,0.3226
18:38:00.389,2040,0.0000,0.00,0.0000,0.0000,0.1760
18:38:00.392,2060,0.0000,0.00,0.0000,0.0000,0.1515
18:38:00.413,2080,0.0000,0.00,0.0000,0.0000,0.3030
18:38:00.455,2100,0.0000,0.00,0.0000,0.0000,0.4008
18:38:00.484,2120,0.0000,0.00,0.0000,0.0000,0.2981
18:38:00.484,2140,0.0000,0.00,0.0000,0.0000,0.1955
18:38:00.512,2160,0.0000,0.00,0.0000,0.0000,0.1564
18:38:00.533,2180,0.0000,0.00,0.0000,0.0000,0.2688
18:38:00.541,2200,0.0000,0.00,0.0000,0.0000,0.3910
18:38:00.570,2220,0.0000,0.00,0.0000,0.0000,0.3177
18:38:00.581,2240,0.0000,0.00,0.0000,0.0000,0.1808
18:38:00.596,2260,0.0000,0.00,0.0000,0.0000,0.1662
18:38:00.613,2280,0.0000,0.00,0.0000,0.0000,0.2884
18:38:00.659,2300,0.0000,0.00,0.0000,0.0000,0.3959
18:38:00.665,2320,0.0000,0.00,0.0000,0.0000,0.3079
18:38:00.697,2340,0.0000,0.00,0.0000,0.0000,0.1760
18:38:00.701,2360,0.0000,0.00,0.0000,0.0000,0.1564
18:38:00.745,2380,0.0000,0.00,0.0000,0.0000,0.3128
18:38:00.752,2400,0.0000,0.00,0.0000,0.0000,0.4008
18:38:00.752,2420,0.0000,0.00,0.0000,0.0000,0.2933
18:38:00.761,2440,0.0000,0.00,0.0000,0.0000,0.1906
18:38:00.826,2460,0.0000,0.00,0.0000,0.0000,0.1564
18:38:00.837,2480,0.0000,0.00,0.0000,0.0000,0.2786
18:38:00.855,2500,0.0000,0.00,0.0000,0.0000,0.4008
18:38:00.874,2520,0.0000,0.00,0.0000,0.0000,0.3226
18:38:00.883,2540,0.0000,0.00,0.0000,0.0000,0.1857
18:38:00.914,2560,0.0000,0.00,0.0000,0.0000,0.1466
18:38:00.926,2580,0.0000,0.00,0.0000,0.0000,0.3030
18:38:00.939,2600,0.0000,0.00,0.0000,0.0000,0.4008
18:38:00.950,2620,0.0000,0.00,0.0000,0.0000,0.3030
18:38:01.008,2640,0.0000,0.00,0.0000,0.0000,0.1711
18:38:01.013,2660,0.0000,0.00,0.0000,0.0000,0.1564
18:38:01.018,2680,0.0000,0.00,0.0000,0.0000,0.3275
18:38:01.045,2700,0.0000,0.00,0.0000,0.0000,0.4154
18:38:01.058,2720,0.0000,0.00,0.0000,0.0000,0.2981
18:38:01.093,2740,0.0000,0.00,0.0000,0.0000,0.1955
18:38:01.099,2760,0.0000,0.00,0.0000,0.0000,0.1711
18:38:01.113,2780,0.0000,0.00,0.0000,0.0000,0.2981
18:38:01.126,2800,0.0000,0.00,0.0000,0.0000,0.4106
18:38:01.174,2820,0.0000,0.00,0.0000,0.0000,0.3177
18:38:01.182,2840,0.0000,0.00,0.0000,0.0000,0.1808
18:38:01.215,2860,0.0000,0.00,0.0000,0.0000,0.1564
18:38:01.226,2880,0.0000,0.00,0.0000,0.0000,0.3128
18:38:01.260,2900,0.0000,0.00,0.0000,0.0000,0.3959
18:38:01.272,2920,0.0000,0.00,0.0000,0.0000,0.3030
18:38:01.275,2940,0.0000,0.00,0.0000,0.0000,0.1711
18:38:01.284,2960,0.0000,0.00,0.0000,0.0000,0.1711
18:38:01.366,2980,0.0000,0.00,0.0000,0.0000,0.3421
18:38:01.373,3000,0.0000,0.00,0.0000,0.0000,0.4154
