timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-06 00:28:04.928,0.020,0.0000,1.720430,269
2026-04-06 00:28:04.946,0.040,0.0000,0.894428,214
2026-04-06 00:28:04.954,0.060,0.0000,0.562072,173
2026-04-06 00:28:04.961,0.080,0.0000,0.420332,146
2026-04-06 00:28:04.981,0.100,0.0000,0.293255,115
2026-04-06 00:28:05.006,0.121,0.0000,0.190616,84
2026-04-06 00:28:05.033,0.141,0.0000,0.166178,70
2026-04-06 00:28:05.049,0.161,0.0010,0.190616,73
2026-04-06 00:28:05.067,0.181,0.0010,0.185728,69
2026-04-06 00:28:05.082,0.201,0.0010,0.161290,63
2026-04-06 00:28:05.103,0.221,0.0029,0.117302,48
2026-04-06 00:28:05.125,0.241,0.0029,0.127077,49
2026-04-06 00:28:05.151,0.261,0.0020,0.151515,55
2026-04-06 00:28:05.187,0.281,0.0020,0.175953,63
2026-04-06 00:28:05.187,0.301,0.0020,0.156403,57
2026-04-06 00:28:05.225,0.321,0.0000,0.107527,41
2026-04-06 00:28:05.226,0.341,0.0000,0.117302,45
2026-04-06 00:28:05.243,0.361,0.0000,0.156403,56
2026-04-06 00:28:05.277,0.381,0.0000,0.166178,57
2026-04-06 00:28:05.290,0.401,0.0000,0.151515,54
2026-04-06 00:28:05.307,0.421,0.0000,0.107527,42
2026-04-06 00:28:05.333,0.441,0.0000,0.117302,43
2026-04-06 00:28:05.349,0.462,0.0000,0.161290,56
2026-04-06 00:28:05.367,0.482,0.0000,0.166178,58
2026-04-06 00:28:05.381,0.502,0.0000,0.122190,46
2026-04-06 00:28:05.418,0.522,0.0000,0.112414,43
2026-04-06 00:28:05.437,0.542,0.0000,0.127077,46
2026-04-06 00:28:05.459,0.562,0.0000,0.161290,58
2026-04-06 00:28:05.462,0.582,0.0000,0.156403,56
2026-04-06 00:28:05.497,0.602,0.0000,0.122190,48
2026-04-06 00:28:05.505,0.622,0.0000,0.102639,39
2026-04-06 00:28:05.521,0.642,0.0000,0.122190,44
2026-04-06 00:28:05.555,0.662,0.0000,0.166178,58
2026-04-06 00:28:05.564,0.682,0.0000,0.156403,57
2026-04-06 00:28:05.591,0.702,0.0000,0.122190,47
2026-04-06 00:28:05.615,0.722,0.0000,0.102639,41
2026-04-06 00:28:05.627,0.742,0.0000,0.122190,45
2026-04-06 00:28:05.641,0.762,0.0000,0.161290,56
2026-04-06 00:28:05.675,0.782,0.0000,0.166178,56
2026-04-06 00:28:05.694,0.802,0.0000,0.117302,45
2026-04-06 00:28:05.715,0.822,0.0000,0.107527,41
2026-04-06 00:28:05.742,0.842,0.0000,0.127077,46
2026-04-06 00:28:05.748,0.862,0.0000,0.166178,55
2026-04-06 00:28:05.758,0.882,0.0000,0.156403,56
2026-04-06 00:28:05.793,0.902,0.0000,0.117302,47
2026-04-06 00:28:05.807,0.922,0.0000,0.102639,41
2026-04-06 00:28:05.826,0.942,0.0000,0.122190,44
2026-04-06 00:28:05.855,0.962,0.0000,0.171065,58
2026-04-06 00:28:05.873,0.982,0.0000,0.156403,56
2026-04-06 00:28:05.885,1.002,0.0000,0.117302,45
2026-04-06 00:28:05.901,1.022,0.0000,0.102639,40
2026-04-06 00:28:05.934,1.042,0.0000,0.122190,46
2026-04-06 00:28:05.956,1.062,0.0000,0.166178,57
2026-04-06 00:28:05.966,1.082,0.0000,0.156403,56
2026-04-06 00:28:05.992,1.102,0.0000,0.127077,48
2026-04-06 00:28:06.007,1.122,0.0000,0.102639,40
2026-04-06 00:28:06.025,1.142,0.0000,0.127077,48
2026-04-06 00:28:06.053,1.162,0.0000,0.166178,58
2026-04-06 00:28:06.073,1.182,0.0000,0.156403,54
2026-04-06 00:28:06.090,1.202,0.0010,0.117302,45
2026-04-06 00:28:06.106,1.222,0.0010,0.107527,41
2026-04-06 00:28:06.136,1.242,0.0010,0.122190,44
2026-04-06 00:28:06.146,1.262,0.0010,0.171065,57
2026-04-06 00:28:06.165,1.282,0.0010,0.156403,53
2026-04-06 00:28:06.186,1.302,0.0000,0.112414,43
2026-04-06 00:28:06.206,1.322,0.0000,0.102639,40
2026-04-06 00:28:06.235,1.342,0.0000,0.131965,47
2026-04-06 00:28:06.254,1.362,0.0000,0.166178,57
2026-04-06 00:28:06.275,1.382,0.0000,0.151515,54
2026-04-06 00:28:06.279,1.402,0.0000,0.117302,45
2026-04-06 00:28:06.303,1.422,0.0000,0.102639,40
2026-04-06 00:28:06.333,1.442,0.0000,0.136852,49
2026-04-06 00:28:06.362,1.462,0.0000,0.166178,59
2026-04-06 00:28:06.379,1.482,0.0000,0.151515,54
2026-04-06 00:28:06.395,1.502,0.0000,0.112414,44
2026-04-06 00:28:06.416,1.522,0.0000,0.107527,41
2026-04-06 00:28:06.435,1.542,0.0000,0.122190,46
2026-04-06 00:28:06.445,1.562,0.0000,0.175953,60
2026-04-06 00:28:06.459,1.582,0.0000,0.156403,54
2026-04-06 00:28:06.492,1.602,0.0000,0.107527,42
2026-04-06 00:28:06.508,1.622,0.0000,0.107527,40
2026-04-06 00:28:06.529,1.642,0.0000,0.131965,48
2026-04-06 00:28:06.545,1.662,0.0000,0.166178,58
2026-04-06 00:28:06.575,1.682,0.0000,0.151515,54
2026-04-06 00:28:06.579,1.702,0.0000,0.117302,43
2026-04-06 00:28:06.603,1.722,0.0020,0.107527,39
2026-04-06 00:28:06.636,1.742,0.0020,0.122190,44
2026-04-06 00:28:06.648,1.762,0.0020,0.171065,57
2026-04-06 00:28:06.660,1.782,0.0020,0.151515,54
2026-04-06 00:28:06.685,1.802,0.0020,0.107527,42
2026-04-06 00:28:06.715,1.822,0.0000,0.107527,41
2026-04-06 00:28:06.726,1.842,0.0000,0.127077,47
2026-04-06 00:28:06.745,1.862,0.0000,0.171065,59
2026-04-06 00:28:06.776,1.882,0.0000,0.151515,55
2026-04-06 00:28:06.807,1.902,0.0000,0.102639,41
2026-04-06 00:28:06.812,1.922,0.0010,0.112414,42
2026-04-06 00:28:06.836,1.942,0.0010,0.141740,50
