timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-05 23:12:09.062,0.020,-1.0000,0.493646,155
2026-04-05 23:12:09.081,0.040,-1.0000,0.381232,128
2026-04-05 23:12:09.092,0.060,-1.0000,0.229717,93
2026-04-05 23:12:09.096,0.080,-1.0000,0.102639,54
2026-04-05 23:12:09.104,0.100,-1.0000,0.127077,54
2026-04-05 23:12:09.105,0.120,-1.0000,0.244379,76
2026-04-05 23:12:09.112,0.140,-1.0000,0.244379,73
2026-04-05 23:12:09.133,0.160,-1.0000,0.151515,52
2026-04-05 23:12:09.141,0.180,-1.0000,0.063539,29
2026-04-05 23:12:09.142,0.200,-1.0000,0.107527,38
2026-04-05 23:12:09.146,0.220,-1.0000,0.195503,60
2026-04-05 23:12:09.154,0.240,-1.0000,0.229717,65
2026-04-05 23:12:09.158,0.260,-1.0000,0.161290,52
2026-04-05 23:12:09.160,0.280,-1.0000,0.043988,25
2026-04-05 23:12:09.162,0.300,-1.0000,0.083089,33
2026-04-05 23:12:09.163,0.320,-1.0000,0.215054,61
2026-04-05 23:12:09.163,0.340,-1.0000,0.215054,63
2026-04-05 23:12:09.163,0.360,-1.0000,0.151515,48
2026-04-05 23:12:09.163,0.380,-1.0000,0.048876,23
2026-04-05 23:12:09.165,0.400,-1.0000,0.097752,34
2026-04-05 23:12:09.165,0.420,-1.0000,0.219941,63
2026-04-05 23:12:09.165,0.440,-1.0000,0.215054,64
2026-04-05 23:12:09.166,0.460,-1.0000,0.127077,43
2026-04-05 23:12:09.166,0.480,-1.0000,0.048876,25
2026-04-05 23:12:09.166,0.500,-1.0000,0.097752,34
2026-04-05 23:12:09.166,0.520,-1.0000,0.190616,58
2026-04-05 23:12:09.166,0.540,-1.0000,0.219941,63
2026-04-05 23:12:09.169,0.560,-1.0000,0.156403,50
2026-04-05 23:12:09.169,0.580,-1.0000,0.039101,24
2026-04-05 23:12:09.169,0.600,-1.0000,0.078201,32
2026-04-05 23:12:09.169,0.620,-1.0000,0.215054,61
2026-04-05 23:12:09.171,0.640,-1.0000,0.219941,65
2026-04-05 23:12:09.171,0.660,-1.0000,0.146628,47
2026-04-05 23:12:09.171,0.680,-1.0000,0.043988,21
2026-04-05 23:12:09.171,0.700,-1.0000,0.092864,33
2026-04-05 23:12:09.192,0.720,-1.0000,0.215054,63
2026-04-05 23:12:09.205,0.740,-1.0000,0.210166,62
2026-04-05 23:12:09.225,0.760,-1.0000,0.117302,41
2026-04-05 23:12:09.252,0.780,-1.0000,0.048876,22
2026-04-05 23:12:09.261,0.800,-1.0000,0.097752,34
2026-04-05 23:12:09.290,0.820,-1.0000,0.190616,58
2026-04-05 23:12:09.303,0.840,-1.0000,0.215054,61
2026-04-05 23:12:09.317,0.860,-1.0000,0.146628,48
2026-04-05 23:12:09.345,0.880,-1.0000,0.039101,22
2026-04-05 23:12:09.365,0.900,-1.0000,0.083089,31
2026-04-05 23:12:09.396,0.920,-1.0000,0.205279,60
2026-04-05 23:12:09.402,0.940,-1.0000,0.219941,63
2026-04-05 23:12:09.432,0.960,-1.0000,0.136852,46
2026-04-05 23:12:09.442,0.980,-1.0000,0.039101,22
2026-04-05 23:12:09.460,1.000,-1.0000,0.087977,33
2026-04-05 23:12:09.493,1.020,-1.0000,0.215054,62
2026-04-05 23:12:09.519,1.040,-1.0000,0.205279,62
2026-04-05 23:12:09.519,1.060,-1.0000,0.122190,40
2026-04-05 23:12:09.558,1.080,-1.0000,0.043988,22
2026-04-05 23:12:09.560,1.100,-1.0000,0.097752,34
2026-04-05 23:12:09.595,1.120,-1.0000,0.185728,57
2026-04-05 23:12:09.604,1.140,-1.0000,0.215054,61
2026-04-05 23:12:09.620,1.160,-1.0000,0.146628,48
2026-04-05 23:12:09.661,1.180,-1.0000,0.039101,25
2026-04-05 23:12:09.683,1.200,-1.0000,0.087977,32
2026-04-05 23:12:09.683,1.220,-1.0000,0.210166,60
