timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-06 00:11:54.542,0.020,-1.0000,0.527859,160
2026-04-06 00:11:54.553,0.040,-1.0000,0.303030,112
2026-04-06 00:11:54.569,0.060,-1.0000,0.151515,70
2026-04-06 00:11:54.587,0.080,-1.0000,0.146628,62
2026-04-06 00:11:54.614,0.100,-1.0000,0.161290,63
2026-04-06 00:11:54.626,0.120,-1.0000,0.219941,71
2026-04-06 00:11:54.645,0.140,-1.0000,0.136852,51
2026-04-06 00:11:54.678,0.160,-1.0000,0.063539,29
2026-04-06 00:11:54.689,0.180,-1.0000,0.107527,37
2026-04-06 00:11:54.708,0.200,-1.0000,0.156403,47
2026-04-06 00:11:54.739,0.220,-1.0000,0.200391,58
2026-04-06 00:11:54.764,0.240,-1.0000,0.127077,44
2026-04-06 00:11:54.778,0.260,-1.0000,0.048876,21
2026-04-06 00:11:54.789,0.280,-1.0000,0.087977,32
2026-04-06 00:11:54.805,0.300,-1.0000,0.166178,51
2026-04-06 00:11:54.841,0.320,-1.0000,0.195503,60
2026-04-06 00:11:54.856,0.340,-1.0000,0.122190,43
2026-04-06 00:11:54.868,0.360,-1.0000,0.058651,24
2026-04-06 00:11:54.890,0.380,-1.0000,0.092864,32
2026-04-06 00:11:54.907,0.400,-1.0000,0.136852,45
2026-04-06 00:11:54.929,0.420,-1.0000,0.200391,57
2026-04-06 00:11:54.951,0.440,-1.0000,0.131965,43
2026-04-06 00:11:54.964,0.460,-1.0000,0.039101,21
2026-04-06 00:11:55.006,0.480,-1.0000,0.097752,33
2026-04-06 00:11:55.017,0.500,-1.0000,0.151515,48
2026-04-06 00:11:55.049,0.520,-1.0000,0.185728,54
2026-04-06 00:11:55.057,0.540,-1.0000,0.122190,41
2026-04-06 00:11:55.086,0.560,-1.0000,0.043988,21
2026-04-06 00:11:55.089,0.580,-1.0000,0.087977,30
2026-04-06 00:11:55.105,0.600,-1.0000,0.171065,52
2026-04-06 00:11:55.146,0.620,-1.0000,0.190616,59
2026-04-06 00:11:55.151,0.640,-1.0000,0.117302,41
2026-04-06 00:11:55.176,0.660,-1.0000,0.048876,22
2026-04-06 00:11:55.190,0.680,-1.0000,0.092864,32
2026-04-06 00:11:55.226,0.700,-1.0000,0.141740,44
2026-04-06 00:11:55.228,0.720,-1.0000,0.195503,56
2026-04-06 00:11:55.242,0.740,-1.0000,0.127077,42
2026-04-06 00:11:55.282,0.760,-1.0000,0.043988,20
2026-04-06 00:11:55.300,0.780,-1.0000,0.097752,32
2026-04-06 00:11:55.331,0.800,-1.0000,0.156403,48
2026-04-06 00:11:55.338,0.820,-1.0000,0.185728,53
2026-04-06 00:11:55.355,0.840,-1.0000,0.112414,40
2026-04-06 00:11:55.376,0.860,-1.0000,0.039101,20
2026-04-06 00:11:55.387,0.880,-1.0000,0.083089,30
2026-04-06 00:11:55.406,0.900,-1.0000,0.166178,51
2026-04-06 00:11:55.439,0.920,-1.0000,0.195503,57
2026-04-06 00:11:55.451,0.940,-1.0000,0.117302,41
