timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-05 18:27:05.775,0.020,-1.0000,0.400782,129
2026-04-05 18:27:05.776,0.040,-1.0000,0.371457,121
2026-04-05 18:27:05.780,0.060,-1.0000,0.273705,96
2026-04-05 18:27:05.780,0.080,-1.0000,0.161290,64
2026-04-05 18:27:05.782,0.100,-1.0000,0.102639,48
2026-04-05 18:27:05.782,0.120,-1.0000,0.166178,55
2026-04-05 18:27:05.782,0.140,-1.0000,0.219941,68
2026-04-05 18:27:05.782,0.160,-1.0000,0.180841,60
2026-04-05 18:27:05.784,0.180,-1.0000,0.127077,43
2026-04-05 18:27:05.785,0.200,-1.0000,0.092864,35
2026-04-05 18:27:05.785,0.220,-1.0000,0.136852,43
2026-04-05 18:27:05.792,0.240,-1.0000,0.219941,61
2026-04-05 18:27:05.792,0.260,-1.0000,0.180841,55
2026-04-05 18:27:05.794,0.280,-1.0000,0.102639,36
2026-04-05 18:27:05.794,0.300,-1.0000,0.078201,29
2026-04-05 18:27:05.796,0.320,-1.0000,0.136852,43
2026-04-05 18:27:05.796,0.340,-1.0000,0.219941,61
2026-04-05 18:27:05.798,0.360,-1.0000,0.171065,52
2026-04-05 18:27:05.798,0.380,-1.0000,0.087977,33
2026-04-05 18:27:05.798,0.400,-1.0000,0.083089,31
2026-04-05 18:27:05.800,0.420,-1.0000,0.146628,46
2026-04-05 18:27:05.800,0.440,-1.0000,0.190616,60
2026-04-05 18:27:05.807,0.460,-1.0000,0.161290,51
2026-04-05 18:27:05.807,0.480,-1.0000,0.097752,34
2026-04-05 18:27:05.807,0.500,-1.0000,0.083089,32
2026-04-05 18:27:05.807,0.520,-1.0000,0.127077,42
2026-04-05 18:27:05.809,0.540,-1.0000,0.215054,60
2026-04-05 18:27:05.809,0.560,-1.0000,0.166178,52
2026-04-05 18:27:05.811,0.580,-1.0000,0.083089,32
2026-04-05 18:27:05.812,0.600,-1.0000,0.078201,30
2026-04-05 18:27:05.827,0.620,-1.0000,0.146628,46
2026-04-05 18:27:05.852,0.640,-1.0000,0.200391,59
2026-04-05 18:27:05.882,0.660,-1.0000,0.156403,50
2026-04-05 18:27:05.904,0.680,-1.0000,0.073314,30
2026-04-05 18:27:05.920,0.700,-1.0000,0.087977,32
2026-04-05 18:27:05.933,0.720,-1.0000,0.161290,49
2026-04-05 18:27:05.948,0.740,-1.0000,0.190616,59
2026-04-05 18:27:05.966,0.760,-1.0000,0.146628,48
2026-04-05 18:27:05.993,0.780,-1.0000,0.083089,31
2026-04-05 18:27:06.010,0.800,-1.0000,0.092864,33
2026-04-05 18:27:06.035,0.820,-1.0000,0.151515,46
