timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-05 23:51:08.529,0.020,-1.0000,0.542522,164
2026-04-05 23:51:08.540,0.040,-1.0000,0.268817,107
2026-04-05 23:51:08.588,0.060,-1.0000,0.224829,90
2026-04-05 23:51:08.597,0.080,-1.0000,0.293255,100
2026-04-05 23:51:08.619,0.100,-1.0000,0.254154,87
2026-04-05 23:51:08.627,0.120,-1.0000,0.156403,58
2026-04-05 23:51:08.655,0.140,-1.0000,0.078201,37
2026-04-05 23:51:08.666,0.160,-1.0000,0.122190,45
2026-04-05 23:51:08.681,0.181,-1.0000,0.234604,69
2026-04-05 23:51:08.725,0.201,-1.0000,0.195503,61
2026-04-05 23:51:08.728,0.221,-1.0000,0.078201,33
2026-04-05 23:51:08.755,0.241,-1.0000,0.078201,31
2026-04-05 23:51:08.776,0.261,-1.0000,0.156403,50
2026-04-05 23:51:08.801,0.281,-1.0000,0.229717,66
2026-04-05 23:51:08.808,0.301,-1.0000,0.180841,56
2026-04-05 23:51:08.825,0.321,-1.0000,0.083089,31
2026-04-05 23:51:08.841,0.341,-1.0000,0.068426,30
2026-04-05 23:51:08.886,0.361,-1.0000,0.127077,42
2026-04-05 23:51:08.890,0.381,-1.0000,0.239492,65
2026-04-05 23:51:08.911,0.401,-1.0000,0.180841,57
2026-04-05 23:51:08.929,0.421,-1.0000,0.068426,27
2026-04-05 23:51:08.952,0.441,-1.0000,0.078201,28
2026-04-05 23:51:08.974,0.461,-1.0000,0.151515,47
2026-04-05 23:51:08.982,0.481,-1.0000,0.219941,64
2026-04-05 23:51:09.003,0.501,-1.0000,0.171065,54
2026-04-05 23:51:09.034,0.521,-1.0000,0.058651,27
2026-04-05 23:51:09.065,0.541,-1.0000,0.073314,30
2026-04-05 23:51:09.065,0.561,-1.0000,0.171065,53
2026-04-05 23:51:09.091,0.581,-1.0000,0.229717,64
2026-04-05 23:51:09.106,0.601,-1.0000,0.161290,52
2026-04-05 23:51:09.125,0.621,-1.0000,0.073314,27
2026-04-05 23:51:09.160,0.641,-1.0000,0.078201,30
2026-04-05 23:51:09.173,0.661,-1.0000,0.146628,48
2026-04-05 23:51:09.191,0.681,-1.0000,0.224829,63
2026-04-05 23:51:09.211,0.701,-1.0000,0.166178,52
2026-04-05 23:51:09.225,0.721,-1.0000,0.053763,26
2026-04-05 23:51:09.243,0.741,-1.0000,0.073314,29
2026-04-05 23:51:09.269,0.761,-1.0000,0.171065,52
2026-04-05 23:51:09.291,0.781,-1.0000,0.215054,64
2026-04-05 23:51:09.317,0.801,-1.0000,0.156403,51
2026-04-05 23:51:09.328,0.821,-1.0000,0.063539,23
2026-04-05 23:51:09.356,0.841,-1.0000,0.078201,29
2026-04-05 23:51:09.365,0.861,-1.0000,0.185728,56
2026-04-05 23:51:09.380,0.881,-1.0000,0.210166,62
2026-04-05 23:51:09.426,0.901,-1.0000,0.151515,49
2026-04-05 23:51:09.428,0.921,-1.0000,0.053763,24
2026-04-05 23:51:09.458,0.941,-1.0000,0.083089,30
2026-04-05 23:51:09.473,0.961,-1.0000,0.171065,51
2026-04-05 23:51:09.492,0.981,-1.0000,0.215054,61
2026-04-05 23:51:09.503,1.001,-1.0000,0.156403,50
2026-04-05 23:51:09.523,1.021,-1.0000,0.043988,25
2026-04-05 23:51:09.557,1.041,-1.0000,0.078201,30
2026-04-05 23:51:09.577,1.061,-1.0000,0.185728,57
2026-04-05 23:51:09.590,1.081,-1.0000,0.210166,62
2026-04-05 23:51:09.613,1.101,-1.0000,0.146628,50
2026-04-05 23:51:09.630,1.121,-1.0000,0.053763,25
2026-04-05 23:51:09.646,1.141,-1.0000,0.083089,30
2026-04-05 23:51:09.676,1.161,-1.0000,0.205279,59
2026-04-05 23:51:09.699,1.181,-1.0000,0.200391,60
2026-04-05 23:51:09.714,1.201,-1.0000,0.131965,41
2026-04-05 23:51:09.736,1.221,-1.0000,0.058651,24
2026-04-05 23:51:09.751,1.241,-1.0000,0.092864,33
2026-04-05 23:51:09.773,1.261,-1.0000,0.180841,55
2026-04-05 23:51:09.787,1.281,-1.0000,0.210166,57
2026-04-05 23:51:09.805,1.301,-1.0000,0.146628,46
2026-04-05 23:51:09.829,1.321,-1.0000,0.034213,23
2026-04-05 23:51:09.847,1.341,-1.0000,0.083089,31
2026-04-05 23:51:09.880,1.361,-1.0000,0.205279,58
2026-04-05 23:51:09.880,1.381,-1.0000,0.205279,60
2026-04-05 23:51:09.923,1.401,-1.0000,0.131965,41
2026-04-05 23:51:09.932,1.421,-1.0000,0.048876,23
2026-04-05 23:51:09.945,1.441,-1.0000,0.092864,34
