ts_real,ts_ms,gsr_conductance_uS,gsr_resistance_ohm,gsr_voltage_V,airflow_voltage_V,ecg_voltage_V
18:30:56.903,20,0.0000,0.00,0.0000,0.0000,0.2933
18:30:56.908,40,0.0000,0.00,0.0000,0.0000,0.4154
18:30:56.913,60,0.0000,0.00,0.0000,0.0000,0.3226
18:30:56.913,80,0.0000,0.00,0.0000,0.0000,0.1857
18:30:56.917,100,0.0000,0.00,0.0000,0.0000,0.1564
18:30:56.917,120,0.0000,0.00,0.0000,0.0000,0.3079
18:30:56.917,140,0.0000,0.00,0.0000,0.0000,0.4154
18:30:56.917,160,0.0000,0.00,0.0000,0.0000,0.3079
18:30:56.917,180,0.0000,0.00,0.0000,0.0000,0.2053
18:30:56.917,200,0.0000,0.00,0.0000,0.0000,0.1662
18:30:56.917,220,0.0000,0.00,0.0000,0.0000,0.2786
18:30:56.917,240,0.0000,0.00,0.0000,0.0000,0.4154
18:30:56.917,260,0.0000,0.00,0.0000,0.0000,0.3324
18:30:56.917,280,0.0000,0.00,0.0000,0.0000,0.1906
18:30:56.917,300,0.0000,0.00,0.0000,0.0000,0.1515
18:30:56.917,320,0.0000,0.00,0.0000,0.0000,0.3030
18:30:56.917,340,0.0000,0.00,0.0000,0.0000,0.4106
18:30:56.917,360,0.0000,0.00,0.0000,0.0000,0.3177
18:30:56.917,380,0.0000,0.00,0.0000,0.0000,0.1808
18:30:56.917,400,0.0000,0.00,0.0000,0.0000,0.1613
18:30:56.917,420,0.0000,0.00,0.0000,0.0000,0.3226
18:30:56.930,440,0.0000,0.00,0.0000,0.0000,0.4203
18:30:56.930,460,0.0000,0.00,0.0000,0.0000,0.3079
18:30:56.930,480,0.0000,0.00,0.0000,0.0000,0.2053
18:30:56.932,500,0.0000,0.00,0.0000,0.0000,0.1662
18:30:56.932,520,0.0000,0.00,0.0000,0.0000,0.2884
18:30:56.932,540,0.0000,0.00,0.0000,0.0000,0.4154
18:30:56.951,560,0.0000,0.00,0.0000,0.0000,0.3324
18:30:56.962,580,0.0000,0.00,0.0000,0.0000,0.1906
18:30:56.981,600,0.0000,0.00,0.0000,0.0000,0.1515
18:30:56.986,620,0.0000,0.00,0.0000,0.0000,0.3030
18:30:56.993,640,0.0000,0.00,0.0000,0.0000,0.4154
18:30:57.008,660,0.0000,0.00,0.0000,0.0000,0.3177
18:30:57.027,680,0.0000,0.00,0.0000,0.0000,0.1760
18:30:57.035,700,0.0000,0.00,0.0000,0.0000,0.1613
18:30:57.059,720,0.0000,0.00,0.0000,0.0000,0.3226
18:30:57.075,740,0.0000,0.00,0.0000,0.0000,0.4154
18:30:57.090,760,0.0000,0.00,0.0000,0.0000,0.2981
18:30:57.133,780,0.0000,0.00,0.0000,0.0000,0.1955
18:30:57.142,800,0.0000,0.00,0.0000,0.0000,0.1711
18:30:57.171,820,0.0000,0.00,0.0000,0.0000,0.2884
18:30:57.174,840,0.0000,0.00,0.0000,0.0000,0.3910
18:30:57.203,860,0.0000,0.00,0.0000,0.0000,0.3226
18:30:57.213,880,0.0000,0.00,0.0000,0.0000,0.1857
18:30:57.230,900,0.0000,0.00,0.0000,0.0000,0.1564
18:30:57.259,920,0.0000,0.00,0.0000,0.0000,0.3128
18:30:57.274,940,0.0000,0.00,0.0000,0.0000,0.4057
18:30:57.302,960,0.0000,0.00,0.0000,0.0000,0.3128
18:30:57.330,980,0.0000,0.00,0.0000,0.0000,0.1760
18:30:57.338,1000,0.0000,0.00,0.0000,0.0000,0.1613
18:30:57.351,1020,0.0000,0.00,0.0000,0.0000,0.3324
18:30:57.384,1040,0.0000,0.00,0.0000,0.0000,0.4057
18:30:57.402,1060,0.0000,0.00,0.0000,0.0000,0.2981
18:30:57.421,1080,0.0000,0.00,0.0000,0.0000,0.1955
18:30:57.440,1100,0.0000,0.00,0.0000,0.0000,0.1711
18:30:57.468,1120,0.0000,0.00,0.0000,0.0000,0.2981
18:30:57.479,1140,0.0000,0.00,0.0000,0.0000,0.4106
18:30:57.491,1160,0.0000,0.00,0.0000,0.0000,0.3275
18:30:57.508,1180,0.0000,0.00,0.0000,0.0000,0.1857
18:30:57.537,1200,0.0000,0.00,0.0000,0.0000,0.1564
18:30:57.553,1220,0.0000,0.00,0.0000,0.0000,0.3177
18:30:57.582,1240,0.0000,0.00,0.0000,0.0000,0.4203
18:30:57.603,1260,0.0000,0.00,0.0000,0.0000,0.3128
18:30:57.624,1280,0.0000,0.00,0.0000,0.0000,0.2102
18:30:57.634,1300,0.0000,0.00,0.0000,0.0000,0.1711
18:30:57.648,1320,0.0000,0.00,0.0000,0.0000,0.3421
18:30:57.684,1340,0.0000,0.00,0.0000,0.0000,0.4252
18:30:57.703,1360,0.0000,0.00,0.0000,0.0000,0.3030
18:30:57.731,1380,0.0000,0.00,0.0000,0.0000,0.2004
18:30:57.746,1400,0.0000,0.00,0.0000,0.0000,0.1808
18:30:57.749,1420,0.0000,0.00,0.0000,0.0000,0.3128
18:30:57.783,1440,0.0000,0.00,0.0000,0.0000,0.4203
18:30:57.794,1460,0.0000,0.00,0.0000,0.0000,0.3177
18:30:57.812,1480,0.0000,0.00,0.0000,0.0000,0.1857
18:30:57.861,1500,0.0000,0.00,0.0000,0.0000,0.1662
18:30:57.865,1520,0.0000,0.00,0.0000,0.0000,0.3324
18:30:57.886,1540,0.0000,0.00,0.0000,0.0000,0.4252
18:30:57.905,1560,0.0000,0.00,0.0000,0.0000,0.3030
18:30:57.927,1580,0.0000,0.00,0.0000,0.0000,0.2053
18:30:57.942,1600,0.0000,0.00,0.0000,0.0000,0.1760
18:30:57.954,1620,0.0000,0.00,0.0000,0.0000,0.3568
18:30:57.965,1640,0.0000,0.00,0.0000,0.0000,0.4252
18:30:57.995,1660,0.0000,0.00,0.0000,0.0000,0.2835
18:30:58.020,1680,0.0000,0.00,0.0000,0.0000,0.1955
18:30:58.036,1700,0.0000,0.00,0.0000,0.0000,0.1857
18:30:58.057,1720,0.0000,0.00,0.0000,0.0000,0.3177
18:30:58.077,1740,0.0000,0.00,0.0000,0.0000,0.4154
