timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-06 00:04:45.055,0.020,-1.0000,0.522972,153
2026-04-06 00:04:45.078,0.040,-1.0000,0.347019,123
2026-04-06 00:04:45.081,0.060,-1.0000,0.288368,104
2026-04-06 00:04:45.102,0.080,-1.0000,0.224829,85
2026-04-06 00:04:45.115,0.100,-1.0000,0.156403,64
2026-04-06 00:04:45.125,0.120,-1.0000,0.136852,55
2026-04-06 00:04:45.157,0.140,-1.0000,0.156403,56
2026-04-06 00:04:45.164,0.161,-1.0000,0.175953,58
2026-04-06 00:04:45.185,0.181,-1.0000,0.156403,53
2026-04-06 00:04:45.220,0.201,-1.0000,0.117302,44
2026-04-06 00:04:45.235,0.221,-1.0000,0.127077,43
2026-04-06 00:04:45.251,0.241,-1.0000,0.151515,52
2026-04-06 00:04:45.280,0.261,-1.0000,0.166178,49
2026-04-06 00:04:45.295,0.281,-1.0000,0.146628,47
2026-04-06 00:04:45.309,0.301,-1.0000,0.117302,40
2026-04-06 00:04:45.328,0.321,-1.0000,0.127077,39
2026-04-06 00:04:45.356,0.341,-1.0000,0.151515,48
2026-04-06 00:04:45.378,0.361,-1.0000,0.166178,51
2026-04-06 00:04:45.398,0.381,-1.0000,0.151515,48
2026-04-06 00:04:45.416,0.401,-1.0000,0.112414,39
2026-04-06 00:04:45.439,0.421,-1.0000,0.122190,39
2026-04-06 00:04:45.455,0.441,-1.0000,0.156403,48
2026-04-06 00:04:45.467,0.461,-1.0000,0.166178,50
2026-04-06 00:04:45.487,0.481,-1.0000,0.146628,46
2026-04-06 00:04:45.525,0.502,-1.0000,0.112414,39
2026-04-06 00:04:45.540,0.522,-1.0000,0.122190,41
2026-04-06 00:04:45.560,0.542,-1.0000,0.166178,50
2026-04-06 00:04:45.581,0.562,-1.0000,0.156403,48
2026-04-06 00:04:45.589,0.582,-1.0000,0.127077,39
2026-04-06 00:04:45.607,0.602,-1.0000,0.112414,38
2026-04-06 00:04:45.646,0.622,-1.0000,0.127077,43
2026-04-06 00:04:45.658,0.642,-1.0000,0.156403,49
2026-04-06 00:04:45.675,0.662,-1.0000,0.156403,49
2026-04-06 00:04:45.687,0.682,-1.0000,0.131965,43
2026-04-06 00:04:45.718,0.702,-1.0000,0.117302,38
2026-04-06 00:04:45.726,0.722,-1.0000,0.122190,40
2026-04-06 00:04:45.760,0.742,-1.0000,0.161290,48
