timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-05 23:55:51.410,0.020,-1.0000,0.522972,151
2026-04-05 23:55:51.419,0.040,-1.0000,0.405670,136
2026-04-05 23:55:51.436,0.060,-1.0000,0.371457,123
2026-04-05 23:55:51.461,0.080,-1.0000,0.254154,94
2026-04-05 23:55:51.470,0.100,-1.0000,0.107527,53
2026-04-05 23:55:51.491,0.120,-1.0000,0.127077,54
2026-04-05 23:55:51.511,0.140,-1.0000,0.200391,67
2026-04-05 23:55:51.530,0.160,-1.0000,0.239492,72
2026-04-05 23:55:51.548,0.180,-1.0000,0.185728,59
2026-04-05 23:55:51.568,0.200,-1.0000,0.053763,31
2026-04-05 23:55:51.589,0.220,-1.0000,0.102639,36
2026-04-05 23:55:51.607,0.240,-1.0000,0.190616,62
2026-04-05 23:55:51.628,0.260,-1.0000,0.229717,66
2026-04-05 23:55:51.651,0.280,-1.0000,0.175953,53
2026-04-05 23:55:51.665,0.300,-1.0000,0.063539,31
2026-04-05 23:55:51.691,0.320,-1.0000,0.092864,31
2026-04-05 23:55:51.706,0.340,-1.0000,0.171065,54
2026-04-05 23:55:51.728,0.360,-1.0000,0.224829,63
2026-04-05 23:55:51.753,0.380,-1.0000,0.161290,53
2026-04-05 23:55:51.790,0.400,-1.0000,0.048876,27
2026-04-05 23:55:51.812,0.421,-1.0000,0.097752,35
2026-04-05 23:55:51.812,0.441,-1.0000,0.210166,62
2026-04-05 23:55:51.837,0.461,-1.0000,0.200391,59
2026-04-05 23:55:51.856,0.481,-1.0000,0.136852,42
2026-04-05 23:55:51.881,0.501,-1.0000,0.058651,26
2026-04-05 23:55:51.894,0.521,-1.0000,0.112414,38
2026-04-05 23:55:51.910,0.541,-1.0000,0.229717,65
2026-04-05 23:55:51.945,0.561,-1.0000,0.200391,60
2026-04-05 23:55:51.956,0.581,-1.0000,0.102639,35
2026-04-05 23:55:51.987,0.601,-1.0000,0.043988,24
2026-04-05 23:55:51.995,0.621,-1.0000,0.122190,37
2026-04-05 23:55:52.025,0.641,-1.0000,0.210166,61
2026-04-05 23:55:52.033,0.661,-1.0000,0.195503,59
2026-04-05 23:55:52.051,0.681,-1.0000,0.131965,41
2026-04-05 23:55:52.081,0.701,-1.0000,0.058651,26
2026-04-05 23:55:52.102,0.721,-1.0000,0.092864,34
2026-04-05 23:55:52.113,0.741,-1.0000,0.234604,63
2026-04-05 23:55:52.139,0.762,-1.0000,0.190616,57
2026-04-05 23:55:52.162,0.782,-1.0000,0.073314,30
2026-04-05 23:55:52.173,0.802,-1.0000,0.087977,31
2026-04-05 23:55:52.191,0.822,-1.0000,0.131965,44
2026-04-05 23:55:52.223,0.842,-1.0000,0.234604,65
2026-04-05 23:55:52.241,0.862,-1.0000,0.180841,54
2026-04-05 23:55:52.257,0.882,-1.0000,0.068426,28
2026-04-05 23:55:52.281,0.902,-1.0000,0.073314,28
2026-04-05 23:55:52.306,0.922,-1.0000,0.156403,49
2026-04-05 23:55:52.312,0.942,-1.0000,0.224829,66
2026-04-05 23:55:52.334,0.962,-1.0000,0.171065,55
2026-04-05 23:55:52.360,0.982,-1.0000,0.078201,30
2026-04-05 23:55:52.383,1.002,-1.0000,0.068426,29
2026-04-05 23:55:52.406,1.022,-1.0000,0.131965,42
2026-04-05 23:55:52.423,1.042,-1.0000,0.249267,66
2026-04-05 23:55:52.444,1.062,-1.0000,0.180841,56
2026-04-05 23:55:52.461,1.082,-1.0000,0.063539,28
2026-04-05 23:55:52.475,1.103,-1.0000,0.078201,29
2026-04-05 23:55:52.493,1.123,-1.0000,0.190616,57
2026-04-05 23:55:52.536,1.143,-1.0000,0.215054,60
2026-04-05 23:55:52.536,1.163,-1.0000,0.156403,50
2026-04-05 23:55:52.561,1.183,-1.0000,0.048876,26
2026-04-05 23:55:52.578,1.203,-1.0000,0.078201,32
2026-04-05 23:55:52.612,1.223,-1.0000,0.205279,61
2026-04-05 23:55:52.614,1.243,-1.0000,0.210166,63
2026-04-05 23:55:52.630,1.263,-1.0000,0.151515,46
2026-04-05 23:55:52.670,1.283,-1.0000,0.053763,26
2026-04-05 23:55:52.696,1.303,-1.0000,0.083089,33
2026-04-05 23:55:52.700,1.323,-1.0000,0.180841,57
2026-04-05 23:55:52.718,1.343,-1.0000,0.215054,61
2026-04-05 23:55:52.736,1.363,-1.0000,0.151515,49
2026-04-05 23:55:52.760,1.383,-1.0000,0.048876,25
2026-04-05 23:55:52.776,1.403,-1.0000,0.083089,31
2026-04-05 23:55:52.792,1.423,-1.0000,0.195503,55
2026-04-05 23:55:52.821,1.443,-1.0000,0.205279,59
2026-04-05 23:55:52.852,1.463,-1.0000,0.146628,46
2026-04-05 23:55:52.868,1.483,-1.0000,0.039101,24
2026-04-05 23:55:52.875,1.503,-1.0000,0.087977,33
2026-04-05 23:55:52.907,1.523,-1.0000,0.210166,61
2026-04-05 23:55:52.923,1.543,-1.0000,0.195503,60
2026-04-05 23:55:52.937,1.563,-1.0000,0.131965,42
2026-04-05 23:55:52.953,1.583,-1.0000,0.048876,24
2026-04-05 23:55:52.979,1.603,-1.0000,0.102639,34
2026-04-05 23:55:53.005,1.623,-1.0000,0.180841,55
2026-04-05 23:55:53.012,1.643,-1.0000,0.195503,60
2026-04-05 23:55:53.040,1.663,-1.0000,0.146628,47
2026-04-05 23:55:53.056,1.683,-1.0000,0.039101,25
2026-04-05 23:55:53.076,1.703,-1.0000,0.087977,32
2026-04-05 23:55:53.095,1.723,-1.0000,0.215054,60
2026-04-05 23:55:53.112,1.743,-1.0000,0.210166,62
2026-04-05 23:55:53.145,1.763,-1.0000,0.136852,45
2026-04-05 23:55:53.165,1.783,-1.0000,0.039101,25
2026-04-05 23:55:53.179,1.803,-1.0000,0.092864,34
2026-04-05 23:55:53.207,1.823,-1.0000,0.215054,61
2026-04-05 23:55:53.226,1.843,-1.0000,0.200391,59
2026-04-05 23:55:53.236,1.863,-1.0000,0.122190,38
2026-04-05 23:55:53.256,1.883,-1.0000,0.048876,23
2026-04-05 23:55:53.287,1.903,-1.0000,0.092864,35
2026-04-05 23:55:53.312,1.923,-1.0000,0.190616,58
2026-04-05 23:55:53.315,1.943,-1.0000,0.205279,59
2026-04-05 23:55:53.348,1.963,-1.0000,0.141740,45
2026-04-05 23:55:53.381,1.983,-1.0000,0.039101,24
2026-04-05 23:55:53.387,2.003,-1.0000,0.073314,32
2026-04-05 23:55:53.397,2.023,-1.0000,0.210166,61
2026-04-05 23:55:53.408,2.043,-1.0000,0.205279,59
2026-04-05 23:55:53.458,2.063,-1.0000,0.127077,40
2026-04-05 23:55:53.481,2.083,-1.0000,0.048876,24
2026-04-05 23:55:53.496,2.103,-1.0000,0.102639,33
2026-04-05 23:55:53.497,2.123,-1.0000,0.219941,62
2026-04-05 23:55:53.527,2.143,-1.0000,0.190616,58
2026-04-05 23:55:53.536,2.163,-1.0000,0.107527,36
2026-04-05 23:55:53.555,2.183,-1.0000,0.048876,19
2026-04-05 23:55:53.577,2.203,-1.0000,0.117302,36
2026-04-05 23:55:53.601,2.223,-1.0000,0.205279,60
2026-04-05 23:55:53.623,2.243,-1.0000,0.200391,59
2026-04-05 23:55:53.640,2.263,-1.0000,0.136852,44
2026-04-05 23:55:53.658,2.283,-1.0000,0.043988,25
2026-04-05 23:55:53.678,2.303,-1.0000,0.107527,35
2026-04-05 23:55:53.694,2.323,-1.0000,0.219941,62
2026-04-05 23:55:53.745,2.343,-1.0000,0.200391,60
2026-04-05 23:55:53.757,2.363,-1.0000,0.112414,38
2026-04-05 23:55:53.759,2.383,-1.0000,0.048876,24
2026-04-05 23:55:53.790,2.403,-1.0000,0.112414,36
2026-04-05 23:55:53.805,2.423,-1.0000,0.229717,63
2026-04-05 23:55:53.821,2.443,-1.0000,0.195503,58
2026-04-05 23:55:53.829,2.463,-1.0000,0.097752,34
2026-04-05 23:55:53.855,2.483,-1.0000,0.053763,24
2026-04-05 23:55:53.888,2.503,-1.0000,0.117302,38
2026-04-05 23:55:53.911,2.523,-1.0000,0.215054,61
2026-04-05 23:55:53.918,2.543,-1.0000,0.195503,58
2026-04-05 23:55:53.950,2.563,-1.0000,0.122190,40
2026-04-05 23:55:53.959,2.583,-1.0000,0.048876,25
2026-04-05 23:55:53.976,2.603,-1.0000,0.107527,35
2026-04-05 23:55:53.997,2.623,-1.0000,0.224829,63
2026-04-05 23:55:54.013,2.643,-1.0000,0.195503,59
2026-04-05 23:55:54.046,2.663,-1.0000,0.102639,36
2026-04-05 23:55:54.064,2.683,-1.0000,0.048876,23
2026-04-05 23:55:54.079,2.703,-1.0000,0.117302,37
2026-04-05 23:55:54.096,2.723,-1.0000,0.229717,64
2026-04-05 23:55:54.125,2.743,-1.0000,0.190616,57
2026-04-05 23:55:54.146,2.763,-1.0000,0.087977,32
2026-04-05 23:55:54.173,2.783,-1.0000,0.053763,24
2026-04-05 23:55:54.178,2.803,-1.0000,0.122190,39
2026-04-05 23:55:54.206,2.823,-1.0000,0.215054,62
2026-04-05 23:55:54.216,2.843,-1.0000,0.185728,56
2026-04-05 23:55:54.232,2.863,-1.0000,0.112414,37
2026-04-05 23:55:54.264,2.883,-1.0000,0.058651,26
2026-04-05 23:55:54.280,2.903,-1.0000,0.112414,37
2026-04-05 23:55:54.301,2.923,-1.0000,0.224829,63
2026-04-05 23:55:54.314,2.943,-1.0000,0.190616,57
2026-04-05 23:55:54.345,2.963,-1.0000,0.092864,34
2026-04-05 23:55:54.356,2.983,-1.0000,0.053763,24
2026-04-05 23:55:54.375,3.003,-1.0000,0.122190,38
2026-04-05 23:55:54.401,3.023,-1.0000,0.210166,61
2026-04-05 23:55:54.426,3.043,-1.0000,0.190616,57
2026-04-05 23:55:54.446,3.063,-1.0000,0.083089,31
2026-04-05 23:55:54.457,3.083,-1.0000,0.058651,26
2026-04-05 23:55:54.479,3.103,-1.0000,0.127077,41
2026-04-05 23:55:54.497,3.123,-1.0000,0.219941,63
2026-04-05 23:55:54.513,3.143,-1.0000,0.180841,56
2026-04-05 23:55:54.555,3.163,-1.0000,0.102639,34
2026-04-05 23:55:54.574,3.183,-1.0000,0.058651,27
2026-04-05 23:55:54.576,3.203,-1.0000,0.117302,38
2026-04-05 23:55:54.610,3.223,-1.0000,0.229717,63
2026-04-05 23:55:54.629,3.243,-1.0000,0.185728,56
2026-04-05 23:55:54.646,3.263,-1.0000,0.087977,32
2026-04-05 23:55:54.656,3.283,-1.0000,0.058651,25
2026-04-05 23:55:54.676,3.303,-1.0000,0.127077,39
2026-04-05 23:55:54.701,3.323,-1.0000,0.215054,62
2026-04-05 23:55:54.715,3.343,-1.0000,0.185728,56
2026-04-05 23:55:54.751,3.363,-1.0000,0.078201,30
2026-04-05 23:55:54.779,3.383,-1.0000,0.068426,27
2026-04-05 23:55:54.779,3.403,-1.0000,0.136852,44
2026-04-05 23:55:54.796,3.423,-1.0000,0.219941,64
2026-04-05 23:55:54.817,3.443,-1.0000,0.175953,55
2026-04-05 23:55:54.842,3.463,-1.0000,0.092864,33
2026-04-05 23:55:54.858,3.483,-1.0000,0.063539,28
2026-04-05 23:55:54.884,3.503,-1.0000,0.122190,39
2026-04-05 23:55:54.907,3.523,-1.0000,0.229717,64
2026-04-05 23:55:54.926,3.543,-1.0000,0.180841,55
2026-04-05 23:55:54.937,3.563,-1.0000,0.078201,30
2026-04-05 23:55:54.956,3.583,-1.0000,0.063539,26
2026-04-05 23:55:54.979,3.603,-1.0000,0.131965,42
2026-04-05 23:55:55.001,3.623,-1.0000,0.219941,63
2026-04-05 23:55:55.028,3.643,-1.0000,0.180841,55
2026-04-05 23:55:55.036,3.663,-1.0000,0.097752,34
2026-04-05 23:55:55.065,3.683,-1.0000,0.063539,27
2026-04-05 23:55:55.081,3.703,-1.0000,0.146628,47
2026-04-05 23:55:55.096,3.723,-1.0000,0.219941,63
2026-04-05 23:55:55.112,3.743,-1.0000,0.171065,53
2026-04-05 23:55:55.138,3.763,-1.0000,0.083089,31
2026-04-05 23:55:55.170,3.783,-1.0000,0.068426,28
2026-04-05 23:55:55.192,3.803,-1.0000,0.127077,40
2026-04-05 23:55:55.208,3.823,-1.0000,0.229717,64
