timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-06 00:01:22.178,0.020,-1.0000,0.542522,158
2026-04-06 00:01:22.194,0.040,-1.0000,0.361681,125
2026-04-06 00:01:22.219,0.060,-1.0000,0.263930,100
2026-04-06 00:01:22.240,0.080,-1.0000,0.200391,80
2026-04-06 00:01:22.268,0.100,-1.0000,0.180841,68
2026-04-06 00:01:22.285,0.120,-1.0000,0.166178,61
2026-04-06 00:01:22.301,0.140,-1.0000,0.166178,57
2026-04-06 00:01:22.316,0.160,-1.0000,0.156403,53
2026-04-06 00:01:22.341,0.180,-1.0000,0.141740,49
2026-04-06 00:01:22.375,0.200,-1.0000,0.141740,48
2026-04-06 00:01:22.378,0.220,-1.0000,0.146628,49
2026-04-06 00:01:22.409,0.240,-1.0000,0.151515,49
2026-04-06 00:01:22.428,0.260,-1.0000,0.146628,46
2026-04-06 00:01:22.446,0.280,-1.0000,0.141740,45
2026-04-06 00:01:22.456,0.300,-1.0000,0.131965,44
2026-04-06 00:01:22.476,0.320,-1.0000,0.146628,47
2026-04-06 00:01:22.504,0.340,-1.0000,0.146628,47
2026-04-06 00:01:22.523,0.360,-1.0000,0.141740,46
2026-04-06 00:01:22.541,0.380,-1.0000,0.136852,44
2026-04-06 00:01:22.557,0.400,-1.0000,0.136852,43
2026-04-06 00:01:22.590,0.420,-1.0000,0.141740,45
2026-04-06 00:01:22.596,0.440,-1.0000,0.146628,46
2026-04-06 00:01:22.615,0.460,-1.0000,0.141740,46
2026-04-06 00:01:22.658,0.480,-1.0000,0.131965,44
2026-04-06 00:01:22.660,0.500,-1.0000,0.136852,43
2026-04-06 00:01:22.694,0.520,-1.0000,0.141740,46
2026-04-06 00:01:22.701,0.540,-1.0000,0.146628,46
2026-04-06 00:01:22.727,0.560,-1.0000,0.141740,44
2026-04-06 00:01:22.736,0.580,-1.0000,0.127077,43
2026-04-06 00:01:22.755,0.600,-1.0000,0.131965,44
2026-04-06 00:01:22.792,0.620,-1.0000,0.141740,46
2026-04-06 00:01:22.812,0.640,-1.0000,0.146628,45
2026-04-06 00:01:22.824,0.660,-1.0000,0.136852,45
2026-04-06 00:01:22.851,0.680,-1.0000,0.131965,43
2026-04-06 00:01:22.856,0.700,-1.0000,0.136852,43
2026-04-06 00:01:22.873,0.720,-1.0000,0.141740,45
2026-04-06 00:01:22.905,0.740,-1.0000,0.141740,46
2026-04-06 00:01:22.919,0.760,-1.0000,0.141740,45
2026-04-06 00:01:22.945,0.780,-1.0000,0.136852,43
2026-04-06 00:01:22.956,0.800,-1.0000,0.131965,43
2026-04-06 00:01:22.987,0.820,-1.0000,0.141740,45
2026-04-06 00:01:22.996,0.840,-1.0000,0.136852,45
2026-04-06 00:01:23.017,0.860,-1.0000,0.122190,44
2026-04-06 00:01:23.051,0.880,-1.0000,0.131965,43
2026-04-06 00:01:23.067,0.900,-1.0000,0.136852,44
2026-04-06 00:01:23.082,0.920,-1.0000,0.146628,46
2026-04-06 00:01:23.109,0.940,-1.0000,0.141740,45
2026-04-06 00:01:23.118,0.960,-1.0000,0.136852,45
