timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-05 18:12:22.335,0.020,51.1926,2.126100,385
2026-04-05 18:12:22.339,0.040,51.0459,2.429130,428
2026-04-05 18:12:22.339,0.060,50.9971,2.634409,473
2026-04-05 18:12:22.340,0.080,51.3148,2.864125,530
2026-04-05 18:12:22.340,0.100,51.2317,2.922776,553
2026-04-05 18:12:22.340,0.120,51.1730,2.815249,541
2026-04-05 18:12:22.340,0.140,51.1730,2.839687,548
2026-04-05 18:12:22.341,0.160,51.1535,2.883676,561
2026-04-05 18:12:22.341,0.180,50.8798,3.005865,595
2026-04-05 18:12:22.341,0.200,50.8798,3.005865,596
2026-04-05 18:12:22.342,0.220,50.8798,2.908113,576
2026-04-05 18:12:22.342,0.240,50.8993,2.888563,572
2026-04-05 18:12:22.342,0.260,50.9189,2.917889,579
2026-04-05 18:12:22.343,0.280,50.8993,3.020528,606
2026-04-05 18:12:22.343,0.300,50.8993,3.040078,611
2026-04-05 18:12:22.343,0.320,50.8798,2.908113,582
2026-04-05 18:12:22.344,0.340,50.8407,2.898338,578
2026-04-05 18:12:22.344,0.360,50.8211,2.927664,584
2026-04-05 18:12:22.344,0.380,50.8211,3.035191,609
2026-04-05 18:12:22.344,0.400,50.8211,3.035191,611
2026-04-05 18:12:22.345,0.420,50.8407,2.903226,583
2026-04-05 18:12:22.345,0.440,50.8407,2.908113,580
2026-04-05 18:12:22.346,0.460,50.8993,2.937439,587
2026-04-05 18:12:22.346,0.480,50.9189,3.025415,609
2026-04-05 18:12:22.346,0.500,50.9384,3.030303,609
2026-04-05 18:12:22.347,0.520,50.9384,2.927664,585
2026-04-05 18:12:22.376,0.540,50.9189,2.908113,580
2026-04-05 18:12:22.395,0.560,50.8798,2.932551,585
2026-04-05 18:12:22.413,0.580,50.8407,3.035191,612
2026-04-05 18:12:22.428,0.600,50.8211,3.044966,615
2026-04-05 18:12:22.449,0.620,51.3490,2.952102,592
2026-04-05 18:12:22.466,0.640,51.3685,2.927664,583
2026-04-05 18:12:22.497,0.660,51.3685,2.947214,588
2026-04-05 18:12:22.510,0.680,51.4076,3.049853,614
2026-04-05 18:12:22.532,0.700,51.4272,3.040078,612
2026-04-05 18:12:22.546,0.720,50.8993,2.913001,586
2026-04-05 18:12:22.568,0.740,50.9189,2.917889,583
2026-04-05 18:12:22.595,0.760,50.9189,2.947214,590
2026-04-05 18:12:22.615,0.780,50.9189,3.035191,612
2026-04-05 18:12:22.632,0.800,50.9189,3.030303,610
2026-04-05 18:12:22.648,0.820,50.8993,2.927664,587
2026-04-05 18:12:22.666,0.840,50.8798,2.913001,582
2026-04-05 18:12:22.695,0.860,50.8798,2.947214,588
2026-04-05 18:12:22.715,0.880,50.8798,3.049853,614
2026-04-05 18:12:22.730,0.900,50.9189,3.059628,617
2026-04-05 18:12:22.748,0.920,50.9580,2.917889,587
2026-04-05 18:12:22.769,0.940,50.9580,2.917889,584
2026-04-05 18:12:22.790,0.960,50.9384,2.942327,589
2026-04-05 18:12:22.810,0.980,50.9189,3.049853,615
2026-04-05 18:12:22.842,1.000,51.1144,3.074291,616
2026-04-05 18:12:22.845,1.020,51.0948,2.913001,588
2026-04-05 18:12:22.865,1.040,51.1144,2.917889,584
2026-04-05 18:12:22.889,1.060,51.1339,2.952102,591
2026-04-05 18:12:22.912,1.080,51.1535,3.040078,613
2026-04-05 18:12:22.932,1.100,50.8993,3.044966,615
2026-04-05 18:12:22.953,1.120,50.8993,2.927664,588
2026-04-05 18:12:22.969,1.140,50.8798,2.917889,583
2026-04-05 18:12:22.982,1.160,50.8798,2.947214,589
2026-04-05 18:12:23.015,1.180,50.8798,3.054741,615
2026-04-05 18:12:23.033,1.200,50.8798,3.049853,614
2026-04-05 18:12:23.058,1.220,50.8798,2.917889,587
2026-04-05 18:12:23.071,1.240,50.8798,2.917889,584
2026-04-05 18:12:23.089,1.260,50.8407,2.942327,590
2026-04-05 18:12:23.115,1.280,50.8407,3.035191,612
2026-04-05 18:12:23.132,1.300,50.8211,3.035191,611
2026-04-05 18:12:23.156,1.320,50.8211,2.917889,587
2026-04-05 18:12:23.172,1.340,50.8407,2.922776,584
2026-04-05 18:12:23.189,1.360,50.8798,2.961877,593
2026-04-05 18:12:23.208,1.380,50.8798,3.044966,614
2026-04-05 18:12:23.236,1.400,50.8798,3.020528,609
2026-04-05 18:12:23.258,1.420,50.8602,2.927664,587
2026-04-05 18:12:23.272,1.440,50.8407,2.917889,583
2026-04-05 18:12:23.292,1.460,50.8407,2.947214,589
2026-04-05 18:12:23.310,1.480,50.8211,3.054741,616
2026-04-05 18:12:23.332,1.500,50.8407,3.040078,613
2026-04-05 18:12:23.355,1.520,50.8602,2.917889,587
2026-04-05 18:12:23.368,1.540,50.8602,2.917889,584
2026-04-05 18:12:23.392,1.560,50.8407,2.952102,591
2026-04-05 18:12:23.408,1.580,50.8798,3.035191,613
2026-04-05 18:12:23.427,1.600,50.8798,3.035191,611
2026-04-05 18:12:23.459,1.620,50.8798,2.917889,587
2026-04-05 18:12:23.473,1.640,50.8798,2.922776,585
2026-04-05 18:12:23.492,1.660,50.8993,2.961877,594
2026-04-05 18:12:23.510,1.680,50.8798,3.049853,617
2026-04-05 18:12:23.530,1.700,50.8798,3.025415,608
2026-04-05 18:12:23.545,1.720,50.9189,2.932551,588
2026-04-05 18:12:23.573,1.740,50.9384,2.922776,584
2026-04-05 18:12:23.595,1.760,50.9384,2.952102,591
2026-04-05 18:12:23.610,1.780,50.8993,3.059628,616
2026-04-05 18:12:23.629,1.800,50.8993,3.035191,612
2026-04-05 18:12:23.645,1.820,51.0362,2.932551,589
2026-04-05 18:12:23.674,1.840,51.0362,2.922776,584
2026-04-05 18:12:23.692,1.860,51.0166,2.956989,592
2026-04-05 18:12:23.710,1.880,51.0557,3.040078,614
2026-04-05 18:12:23.728,1.900,51.0557,3.030303,610
2026-04-05 18:12:23.745,1.920,50.8407,2.966764,597
2026-04-05 18:12:23.778,1.940,50.8407,2.932551,586
2026-04-05 18:12:23.795,1.960,50.8407,2.971652,596
2026-04-05 18:12:23.810,1.980,50.8407,3.054741,617
2026-04-05 18:12:23.830,2.000,50.8407,3.020528,608
2026-04-05 18:12:23.845,2.020,50.8602,2.922776,587
