ts_real,ts_ms,gsr_conductance_uS,gsr_resistance_ohm,gsr_voltage_V,airflow_voltage_V,ecg_voltage_V
20:45:10.395,100,0.0000,0.00,0.0000,0.0880,0.0000
20:45:10.404,200,0.0000,0.00,0.0000,0.0733,0.0000
20:45:10.413,300,0.0000,0.00,0.0000,0.0831,0.0000
20:45:10.416,400,0.0000,0.00,0.0000,0.0978,0.0049
20:45:10.422,500,0.0000,0.00,0.0000,0.0880,0.0098
20:45:10.423,600,0.0000,0.00,0.0000,0.1124,0.0049
20:45:10.424,700,0.0000,0.00,0.0000,0.1124,0.0147
20:45:10.523,800,0.0000,0.00,0.0000,0.0978,0.0147
20:45:10.596,900,0.0000,0.00,0.0000,0.1173,0.0196
20:45:10.713,1000,0.0000,0.00,0.0000,0.1173,0.0147
20:45:10.797,1100,0.0000,0.00,0.0000,0.1124,0.0098
20:45:10.916,1200,0.0000,0.00,0.0000,0.1026,0.0147
20:45:11.027,1300,0.0000,0.00,0.0000,0.1075,0.0147
20:45:11.112,1400,0.0000,0.00,0.0000,0.1173,0.0196
20:45:11.210,1500,0.0000,0.00,0.0000,0.1173,0.0196
20:45:11.304,1600,0.0000,0.00,0.0000,0.1026,0.0098
20:45:11.422,1700,0.0000,0.00,0.0000,0.1222,0.0147
20:45:11.495,1800,0.0000,0.00,0.0000,0.0831,0.0098
20:45:11.617,1900,0.0000,0.00,0.0000,0.1369,0.0147
20:45:11.697,2000,0.0000,0.00,0.0000,0.1271,0.0196
20:45:11.817,2100,0.0000,0.00,0.0000,0.1075,0.0147
20:45:11.909,2200,0.0000,0.00,0.0000,0.1173,0.0147
20:45:11.998,2300,0.0000,0.00,0.0000,0.1026,0.0098
20:45:12.121,2400,0.0000,0.00,0.0000,0.1075,0.0147
20:45:12.196,2500,0.0000,0.00,0.0000,0.1222,0.0147
20:45:12.295,2600,0.0000,0.00,0.0000,0.1124,0.0147
20:45:12.400,2700,0.0000,0.00,0.0000,0.1271,0.0147
20:45:12.529,2800,0.0000,0.00,0.0000,0.0929,0.0098
20:45:12.632,2900,0.0000,0.00,0.0000,0.1271,0.0098
20:45:12.713,3000,0.0000,0.00,0.0000,0.1222,0.0098
20:45:12.800,3100,0.0000,0.00,0.0000,0.1124,0.0147
20:45:12.928,3200,0.0000,0.00,0.0000,0.1173,0.0098
20:45:12.998,3300,0.0000,0.00,0.0000,0.1271,0.0147
20:45:13.113,3400,0.0000,0.00,0.0000,0.1173,0.0147
20:45:13.217,3500,0.0000,0.00,0.0000,0.1173,0.0147
20:45:13.317,3600,0.0000,0.00,0.0000,0.1369,0.0098
20:45:13.411,3700,0.0000,0.00,0.0000,0.1173,0.0098
20:45:13.504,3800,0.0000,0.00,0.0000,0.1075,0.0098
20:45:13.623,3900,0.0000,0.00,0.0000,0.1271,0.0049
20:45:13.695,4000,0.0000,0.00,0.0000,0.1173,0.0147
20:45:13.816,4100,0.0000,0.00,0.0000,0.1271,0.0049
20:45:13.901,4200,0.0000,0.00,0.0000,0.1173,0.0098
20:45:14.019,4300,0.0000,0.00,0.0000,0.1320,0.0049
20:45:14.125,4400,0.0000,0.00,0.0000,0.1075,0.0098
20:45:14.206,4500,0.0000,0.00,0.0000,0.1075,0.0196
20:45:14.316,4600,0.0000,0.00,0.0000,0.1173,0.0098
20:45:14.433,4700,0.0000,0.00,0.0000,0.1222,0.0098
20:45:14.509,4800,0.0000,0.00,0.0000,0.1124,0.0049
20:45:14.623,4900,0.0000,0.00,0.0000,0.1173,0.0147
20:45:14.705,5000,0.0000,0.00,0.0000,0.1026,0.0147
20:45:14.819,5100,0.0000,0.00,0.0000,0.1075,0.0244
20:45:14.936,5200,0.0000,0.00,0.0000,0.0978,0.0147
20:45:15.007,5300,0.0000,0.00,0.0000,0.1222,0.0147
20:45:15.122,5400,0.0000,0.00,0.0000,0.1369,0.0147
20:45:15.200,5500,0.0000,0.00,0.0000,0.1173,0.0049
20:45:15.316,5600,0.0000,0.00,0.0000,0.1124,0.0098
20:45:15.429,5700,0.0000,0.00,0.0000,0.0978,0.0098
20:45:15.500,5800,0.0000,0.00,0.0000,0.0978,0.0147
20:45:15.606,5900,0.0000,0.00,0.0000,0.1173,0.0147
20:45:15.706,6000,0.0000,0.00,0.0000,0.1124,0.0147
20:45:15.829,6100,0.0000,0.00,0.0000,0.1222,0.0147
20:45:15.900,6200,0.0000,0.00,0.0000,0.1369,0.0147
20:45:16.024,6300,0.0000,0.00,0.0000,0.1026,0.0196
20:45:16.100,6400,0.0000,0.00,0.0000,0.1173,0.0147
20:45:16.231,6500,0.0000,0.00,0.0000,0.1320,0.0147
20:45:16.323,6600,0.0000,0.00,0.0000,0.1271,0.0147
20:45:16.419,6700,0.0000,0.00,0.0000,0.1222,0.0098
20:45:16.527,6800,0.0000,0.00,0.0000,0.1320,0.0147
