ts_real,ts_ms,gsr_conductance_uS,gsr_resistance_ohm,gsr_voltage_V,airflow_voltage_V,ecg_voltage_V
18:41:13.076,4200,0.0000,0.00,0.0000,0.3128,0.0000
18:41:13.111,4220,0.0000,0.00,0.0000,0.2444,0.0000
18:41:13.133,4240,0.0000,0.00,0.0000,0.3128,0.0000
18:41:13.155,4260,0.0000,0.00,0.0000,0.3226,0.0000
18:41:13.180,4280,0.0000,0.00,0.0000,0.3177,0.0000
18:41:13.190,4300,0.0000,0.00,0.0000,0.3030,0.0000
18:41:13.215,4320,0.0000,0.00,0.0000,0.2444,0.0000
18:41:13.226,4340,0.0000,0.00,0.0000,0.3177,0.0000
18:41:13.249,4360,0.0000,0.00,0.0000,0.3372,0.0000
18:41:13.259,4380,0.0000,0.00,0.0000,0.3470,0.0000
18:41:13.275,4400,0.0000,0.00,0.0000,0.2981,0.0000
18:41:13.296,4420,0.0000,0.00,0.0000,0.3030,0.0000
18:41:13.342,4440,0.0000,0.00,0.0000,0.2981,0.0000
18:41:13.362,4460,0.0000,0.00,0.0000,0.3128,0.0000
18:41:13.380,4480,0.0000,0.00,0.0000,0.3372,0.0000
18:41:13.396,4500,0.0000,0.00,0.0000,0.3421,0.0000
18:41:13.425,4520,0.0000,0.00,0.0000,0.3372,0.0000
18:41:13.432,4540,0.0000,0.00,0.0000,0.3275,0.0000
18:41:13.444,4560,0.0000,0.00,0.0000,0.3470,0.0000
18:41:13.459,4580,0.0000,0.00,0.0000,0.3372,0.0000
18:41:13.515,4600,0.0000,0.00,0.0000,0.3275,0.0000
18:41:13.520,4620,0.0000,0.00,0.0000,0.3128,0.0000
18:41:13.553,4640,0.0000,0.00,0.0000,0.3275,0.0000
18:41:13.566,4660,0.0000,0.00,0.0000,0.3128,0.0000
18:41:13.582,4680,0.0000,0.00,0.0000,0.2933,0.0000
18:41:13.609,4700,0.0000,0.00,0.0000,0.3275,0.0000
18:41:13.613,4720,0.0000,0.00,0.0000,0.3324,0.0000
18:41:13.621,4740,0.0000,0.00,0.0000,0.2639,0.0000
18:41:13.637,4760,0.0000,0.00,0.0000,0.3128,0.0000
18:41:13.686,4780,0.0000,0.00,0.0000,0.2835,0.0000
18:41:13.699,4800,0.0000,0.00,0.0000,0.3030,0.0000
18:41:13.720,4820,0.0000,0.00,0.0000,0.2884,0.0000
18:41:13.743,4840,0.0000,0.00,0.0000,0.3079,0.0000
18:41:13.748,4860,0.0000,0.00,0.0000,0.2004,0.0000
18:41:13.780,4880,0.0000,0.00,0.0000,0.2884,0.0000
18:41:13.790,4900,0.0000,0.00,0.0000,0.3177,0.0000
18:41:13.800,4920,0.0000,0.00,0.0000,0.2933,0.0000
18:41:13.817,4940,0.0000,0.00,0.0000,0.2590,0.0000
18:41:13.881,4960,0.0000,0.00,0.0000,0.2884,0.0000
18:41:13.915,4980,0.0000,0.00,0.0000,0.3226,0.0000
18:41:13.932,5000,0.0000,0.00,0.0000,0.3324,0.0000
18:41:13.932,5020,0.0000,0.00,0.0000,0.3324,0.0000
18:41:13.937,5040,0.0000,0.00,0.0000,0.2884,0.0000
18:41:13.986,5060,0.0000,0.00,0.0000,0.3128,0.0000
18:41:13.993,5080,0.0000,0.00,0.0000,0.3275,0.0000
18:41:14.018,5100,0.0000,0.00,0.0000,0.2981,0.0000
18:41:14.020,5120,0.0000,0.00,0.0000,0.3079,0.0000
18:41:14.022,5140,0.0000,0.00,0.0000,0.2542,0.0000
18:41:14.038,5160,0.0000,0.00,0.0000,0.3079,0.0000
18:41:14.058,5180,0.0000,0.00,0.0000,0.3079,0.0000
18:41:14.080,5200,0.0000,0.00,0.0000,0.3226,0.0000
18:41:14.146,5220,0.0000,0.00,0.0000,0.3275,0.0000
18:41:14.155,5240,0.0000,0.00,0.0000,0.2493,0.0000
18:41:14.191,5260,0.0000,0.00,0.0000,0.2395,0.0000
18:41:14.197,5280,0.0000,0.00,0.0000,0.2590,0.0000
18:41:14.210,5300,0.0000,0.00,0.0000,0.2981,0.0000
18:41:14.241,5320,0.0000,0.00,0.0000,0.3128,0.0000
18:41:14.254,5340,0.0000,0.00,0.0000,0.2688,0.0000
18:41:14.254,5360,0.0000,0.00,0.0000,0.2933,0.0000
18:41:14.270,5380,0.0000,0.00,0.0000,0.2835,0.0000
18:41:14.270,5400,0.0000,0.00,0.0000,0.2444,0.0000
18:41:14.287,5420,0.0000,0.00,0.0000,0.2933,0.0000
18:41:14.347,5440,0.0000,0.00,0.0000,0.3128,0.0000
18:41:14.349,5460,0.0000,0.00,0.0000,0.2786,0.0000
18:41:14.382,5480,0.0000,0.00,0.0000,0.2444,0.0000
18:41:14.396,5500,0.0000,0.00,0.0000,0.3128,0.0000
18:41:14.432,5520,0.0000,0.00,0.0000,0.2884,0.0000
18:41:14.444,5540,0.0000,0.00,0.0000,0.2688,0.0000
18:41:14.444,5560,0.0000,0.00,0.0000,0.2933,0.0000
18:41:14.461,5580,0.0000,0.00,0.0000,0.3177,0.0000
18:41:14.477,5600,0.0000,0.00,0.0000,0.3275,0.0000
18:41:14.525,5620,0.0000,0.00,0.0000,0.3275,0.0000
18:41:14.535,5640,0.0000,0.00,0.0000,0.2981,0.0000
18:41:14.565,5660,0.0000,0.00,0.0000,0.2346,0.0000
18:41:14.584,5680,0.0000,0.00,0.0000,0.3128,0.0000
18:41:14.591,5700,0.0000,0.00,0.0000,0.3226,0.0000
18:41:14.635,5720,0.0000,0.00,0.0000,0.3275,0.0000
18:41:14.651,5740,0.0000,0.00,0.0000,0.2639,0.0000
18:41:14.655,5760,0.0000,0.00,0.0000,0.2297,0.0000
18:41:14.664,5780,0.0000,0.00,0.0000,0.2737,0.0000
18:41:14.680,5800,0.0000,0.00,0.0000,0.3128,0.0000
18:41:14.698,5820,0.0000,0.00,0.0000,0.3177,0.0000
18:41:14.755,5840,0.0000,0.00,0.0000,0.2688,0.0000
18:41:14.761,5860,0.0000,0.00,0.0000,0.1515,0.0000
18:41:14.795,5880,0.0000,0.00,0.0000,0.2933,0.0000
18:41:14.803,5900,0.0000,0.00,0.0000,0.2786,0.0000
18:41:14.845,5920,0.0000,0.00,0.0000,0.3177,0.0000
18:41:14.852,5940,0.0000,0.00,0.0000,0.3128,0.0000
18:41:14.856,5960,0.0000,0.00,0.0000,0.2933,0.0000
18:41:14.862,5980,0.0000,0.00,0.0000,0.3177,0.0000
18:41:14.876,6000,0.0000,0.00,0.0000,0.2981,0.0000
18:41:14.922,6020,0.0000,0.00,0.0000,0.3079,0.0000
18:41:14.941,6040,0.0000,0.00,0.0000,0.3128,0.0000
18:41:14.945,6060,0.0000,0.00,0.0000,0.2346,0.0000
18:41:14.984,6080,0.0000,0.00,0.0000,0.2493,0.0000
18:41:14.990,6100,0.0000,0.00,0.0000,0.3079,0.0000
18:41:15.026,6120,0.0000,0.00,0.0000,0.2884,0.0000
18:41:15.038,6140,0.0000,0.00,0.0000,0.2444,0.0000
18:41:15.042,6160,0.0000,0.00,0.0000,0.2493,0.0000
18:41:15.060,6180,0.0000,0.00,0.0000,0.3079,0.0000
18:41:15.082,6200,0.0000,0.00,0.0000,0.2835,0.0000
18:41:15.120,6220,0.0000,0.00,0.0000,0.3079,0.0000
