timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-05 23:47:22.568,0.020,-1.0000,0.527859,153
2026-04-05 23:47:22.591,0.040,-1.0000,0.351906,120
2026-04-05 23:47:22.630,0.060,-1.0000,0.259042,95
2026-04-05 23:47:22.634,0.080,-1.0000,0.200391,76
2026-04-05 23:47:22.653,0.100,-1.0000,0.180841,67
2026-04-05 23:47:22.682,0.121,-1.0000,0.161290,59
2026-04-05 23:47:22.700,0.141,-1.0000,0.146628,52
2026-04-05 23:47:22.714,0.161,-1.0000,0.136852,47
2026-04-05 23:47:22.731,0.181,-1.0000,0.131965,46
2026-04-05 23:47:22.763,0.201,-1.0000,0.136852,45
2026-04-05 23:47:22.788,0.221,-1.0000,0.131965,42
2026-04-05 23:47:22.809,0.241,-1.0000,0.122190,41
2026-04-05 23:47:22.826,0.261,-1.0000,0.122190,40
2026-04-05 23:47:22.855,0.281,-1.0000,0.131965,40
2026-04-05 23:47:22.862,0.301,-1.0000,0.131965,41
2026-04-05 23:47:22.875,0.321,-1.0000,0.127077,40
2026-04-05 23:47:22.892,0.341,-1.0000,0.122190,37
2026-04-05 23:47:22.919,0.361,-1.0000,0.117302,38
2026-04-05 23:47:22.941,0.381,-1.0000,0.117302,39
2026-04-05 23:47:22.962,0.401,-1.0000,0.117302,40
2026-04-05 23:47:22.978,0.421,-1.0000,0.112414,38
2026-04-05 23:47:22.998,0.441,-1.0000,0.117302,38
2026-04-05 23:47:23.014,0.462,-1.0000,0.117302,38
2026-04-05 23:47:23.031,0.482,-1.0000,0.122190,41
2026-04-05 23:47:23.072,0.502,-1.0000,0.122190,39
2026-04-05 23:47:23.082,0.522,-1.0000,0.117302,38
2026-04-05 23:47:23.110,0.542,-1.0000,0.107527,37
2026-04-05 23:47:23.125,0.562,-1.0000,0.102639,37
2026-04-05 23:47:23.141,0.582,-1.0000,0.117302,38
2026-04-05 23:47:23.155,0.602,-1.0000,0.117302,38
2026-04-05 23:47:23.176,0.622,-1.0000,0.117302,37
2026-04-05 23:47:23.210,0.642,-1.0000,0.107527,36
2026-04-05 23:47:23.228,0.662,-1.0000,0.112414,37
2026-04-05 23:47:23.243,0.682,-1.0000,0.117302,38
2026-04-05 23:47:23.267,0.702,-1.0000,0.122190,37
2026-04-05 23:47:23.275,0.722,-1.0000,0.117302,37
2026-04-05 23:47:23.294,0.742,-1.0000,0.107527,36
2026-04-05 23:47:23.337,0.762,-1.0000,0.117302,37
2026-04-05 23:47:23.341,0.782,-1.0000,0.122190,38
2026-04-05 23:47:23.359,0.802,-1.0000,0.127077,38
2026-04-05 23:47:23.399,0.822,-1.0000,0.117302,37
2026-04-05 23:47:23.407,0.842,-1.0000,0.117302,36
2026-04-05 23:47:23.415,0.862,-1.0000,0.112414,35
2026-04-05 23:47:23.433,0.882,-1.0000,0.122190,38
2026-04-05 23:47:23.458,0.902,-1.0000,0.117302,37
2026-04-05 23:47:23.495,0.922,-1.0000,0.102639,37
2026-04-05 23:47:23.497,0.942,-1.0000,0.107527,36
2026-04-05 23:47:23.525,0.962,-1.0000,0.112414,37
2026-04-05 23:47:23.556,0.982,-1.0000,0.117302,37
2026-04-05 23:47:23.568,1.002,-1.0000,0.112414,37
2026-04-05 23:47:23.576,1.022,-1.0000,0.112414,37
2026-04-05 23:47:23.595,1.042,-1.0000,0.107527,36
2026-04-05 23:47:23.617,1.062,-1.0000,0.107527,36
2026-04-05 23:47:23.637,1.082,-1.0000,0.117302,38
2026-04-05 23:47:23.658,1.102,-1.0000,0.112414,38
2026-04-05 23:47:23.686,1.122,-1.0000,0.107527,37
2026-04-05 23:47:23.709,1.142,-1.0000,0.107527,35
2026-04-05 23:47:23.714,1.162,-1.0000,0.112414,37
2026-04-05 23:47:23.730,1.182,-1.0000,0.117302,38
2026-04-05 23:47:23.776,1.202,-1.0000,0.117302,37
2026-04-05 23:47:23.778,1.222,-1.0000,0.112414,36
2026-04-05 23:47:23.808,1.242,-1.0000,0.112414,35
2026-04-05 23:47:23.830,1.262,-1.0000,0.117302,37
2026-04-05 23:47:23.847,1.282,-1.0000,0.117302,38
2026-04-05 23:47:23.856,1.302,-1.0000,0.117302,37
2026-04-05 23:47:23.873,1.322,-1.0000,0.112414,36
2026-04-05 23:47:23.902,1.342,-1.0000,0.112414,36
2026-04-05 23:47:23.921,1.362,-1.0000,0.117302,34
2026-04-05 23:47:23.947,1.382,-1.0000,0.117302,38
2026-04-05 23:47:23.969,1.402,-1.0000,0.112414,37
